"site","file","max_cicada_freq","max_running_avg"
"eno","eno_0516_circle1_clipped.mp3",1.10689045936396,0.136366881806661
"eno","eno_0516_circle2_clipped.mp3",1.0837148962149,0.164808012085928
"eno","eno_0516_circle3_clipped.mp3",1.13346883468835,0.173301737321631
"eno","eno_0516_circle4_clipped.mp3",1.10471841704718,0.203079653554785
"eno","eno_0516_circle5_clipped.mp3",1.11778766897461,0.152499203600885
"eno","eno_0516_circle6_clipped.mp3",1.09378815628816,0.174637181402698
"eno","eno_0516_circle7_clipped.mp3",1.08663194444444,0.143316323431468
"eno","eno_0516_circle8_clipped.mp3",1.09917840375587,0.153834321318298
"eno","eno_0521_circle1_clipped.mp3",1.12797619047619,0.170562453797689
"eno","eno_0521_circle2_clipped.mp3",1.11234751071546,0.230130384660983
"eno","eno_0521_circle3_clipped.mp3",1.10272075594656,0.24066263413266
"eno","eno_0521_circle4_clipped.mp3",1.12031558185404,0.190504181615777
"eno","eno_0521_circle5_clipped.mp3",1.14067576348278,0.201821579775033
"eno","eno_0521_circle6_clipped.mp3",1.10305719921105,0.146379210968066
"eno","eno_0521_circle7_clipped.mp3",1.109375,0.175697397330455
"eno","eno_0521_circle8_clipped.mp3",1.17396351575456,0.179297264755419
"eno","eno_0528_circle1_clipped.mp3",1.0952380952381,0.250476572020619
"eno","eno_0528_circle2_clipped.mp3",1.12877115526122,0.350524173949035
"eno","eno_0528_circle3_clipped.mp3",0.982724505327245,0.203651987600161
"eno","eno_0528_circle4_clipped.mp3",1.1243894993895,0.254294310023277
"eno","eno_0528_circle5_clipped.mp3",1.05514944769331,0.246851144666944
"eno","eno_0528_circle6_clipped.mp3",1.13470993117011,0.209414833083528
"eno","eno_0528_circle7_clipped.mp3",0.93002294329728,0.219835903387167
"eno","eno_0528_circle8_clipped.mp3",0.924639140651225,0.252842298561411
"eno","eno_0604_circle1_clipped.mp3",0.946990740740741,0.24178329882727
"eno","eno_0604_circle2_clipped.mp3",0.953564257028112,0.216148560655091
"eno","eno_0604_circle3_clipped.mp3",0.92748279252704,0.309701900134064
"eno","eno_0604_circle4_clipped.mp3",0.917177914110429,0.268043505496912
"eno","eno_0604_circle5_clipped.mp3",1.10727124183007,0.264942958474794
"eno","eno_0604_circle6_clipped.mp3",0.913987138263666,0.237807892563276
"eno","eno_0604_circle7_clipped.mp3",1.05005005005005,0.261613263184274
"eno","eno_0604_circle8_clipped.mp3",0.999010880316518,0.213646396825466
"eno","eno_0611_circle1_clipped.mp3",1.17421790722762,0.322679112759009
"eno","eno_0611_circle2_clipped.mp3",0.941885964912281,0.253198767460304
"eno","eno_0611_circle3_clipped.mp3",1.09346951408233,0.286283380946589
"eno","eno_0611_circle4_clipped.mp3",1.14196753428491,0.313371736271366
"eno","eno_0611_circle5_clipped.mp3",1.19982638888889,0.267740099829458
