Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.9551,C:\git\cicadas2024\audiofiles\masonFarmAudio\audiofiles\25m\22_25N_BG_100.wav
0,3.0,Empidonax virescens,Acadian Flycatcher,0.0034,C:\git\cicadas2024\audiofiles\masonFarmAudio\audiofiles\25m\22_25N_BG_100.wav
0,3.0,Contopus virens,Eastern Wood-Pewee,0.0029,C:\git\cicadas2024\audiofiles\masonFarmAudio\audiofiles\25m\22_25N_BG_100.wav
0,3.0,Thryothorus ludovicianus,Carolina Wren,0.0007,C:\git\cicadas2024\audiofiles\masonFarmAudio\audiofiles\25m\22_25N_BG_100.wav
0,3.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0001,C:\git\cicadas2024\audiofiles\masonFarmAudio\audiofiles\25m\22_25N_BG_100.wav
0,3.0,Zenaida macroura,Mourning Dove,0.0001,C:\git\cicadas2024\audiofiles\masonFarmAudio\audiofiles\25m\22_25N_BG_100.wav
3.0,6.0,Zenaida macroura,Mourning Dove,0.0059,C:\git\cicadas2024\audiofiles\masonFarmAudio\audiofiles\25m\22_25N_BG_100.wav
3.0,6.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0057,C:\git\cicadas2024\audiofiles\masonFarmAudio\audiofiles\25m\22_25N_BG_100.wav
3.0,6.0,Empidonax virescens,Acadian Flycatcher,0.0036,C:\git\cicadas2024\audiofiles\masonFarmAudio\audiofiles\25m\22_25N_BG_100.wav
3.0,6.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0036,C:\git\cicadas2024\audiofiles\masonFarmAudio\audiofiles\25m\22_25N_BG_100.wav
3.0,6.0,Contopus virens,Eastern Wood-Pewee,0.0030,C:\git\cicadas2024\audiofiles\masonFarmAudio\audiofiles\25m\22_25N_BG_100.wav
3.0,6.0,Thryothorus ludovicianus,Carolina Wren,0.0007,C:\git\cicadas2024\audiofiles\masonFarmAudio\audiofiles\25m\22_25N_BG_100.wav
6.0,9.0,Empidonax virescens,Acadian Flycatcher,0.0010,C:\git\cicadas2024\audiofiles\masonFarmAudio\audiofiles\25m\22_25N_BG_100.wav
6.0,9.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0007,C:\git\cicadas2024\audiofiles\masonFarmAudio\audiofiles\25m\22_25N_BG_100.wav
6.0,9.0,Contopus virens,Eastern Wood-Pewee,0.0004,C:\git\cicadas2024\audiofiles\masonFarmAudio\audiofiles\25m\22_25N_BG_100.wav
6.0,9.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0004,C:\git\cicadas2024\audiofiles\masonFarmAudio\audiofiles\25m\22_25N_BG_100.wav
6.0,9.0,Zenaida macroura,Mourning Dove,0.0003,C:\git\cicadas2024\audiofiles\masonFarmAudio\audiofiles\25m\22_25N_BG_100.wav
6.0,9.0,Thryothorus ludovicianus,Carolina Wren,0.0001,C:\git\cicadas2024\audiofiles\masonFarmAudio\audiofiles\25m\22_25N_BG_100.wav
