Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Zenaida macroura,Mourning Dove,0.0003,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
0,3.0,Contopus virens,Eastern Wood-Pewee,0.0003,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
0,3.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0003,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
0,3.0,Empidonax virescens,Acadian Flycatcher,0.0002,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
0,3.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
0,3.0,Thryothorus ludovicianus,Carolina Wren,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
1.5,4.5,Empidonax virescens,Acadian Flycatcher,0.0030,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
1.5,4.5,Zenaida macroura,Mourning Dove,0.0017,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
1.5,4.5,Thryothorus ludovicianus,Carolina Wren,0.0009,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
1.5,4.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0007,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
1.5,4.5,Contopus virens,Eastern Wood-Pewee,0.0007,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
1.5,4.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0004,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
3.0,6.0,Empidonax virescens,Acadian Flycatcher,0.0112,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
3.0,6.0,Contopus virens,Eastern Wood-Pewee,0.0038,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
3.0,6.0,Zenaida macroura,Mourning Dove,0.0025,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
3.0,6.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0023,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
3.0,6.0,Thryothorus ludovicianus,Carolina Wren,0.0018,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
3.0,6.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0009,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
4.5,7.5,Empidonax virescens,Acadian Flycatcher,0.0038,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
4.5,7.5,Contopus virens,Eastern Wood-Pewee,0.0031,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
4.5,7.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0005,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
4.5,7.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0005,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
4.5,7.5,Zenaida macroura,Mourning Dove,0.0003,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
4.5,7.5,Thryothorus ludovicianus,Carolina Wren,0.0002,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
6.0,9.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0372,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
6.0,9.0,Contopus virens,Eastern Wood-Pewee,0.0155,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
6.0,9.0,Empidonax virescens,Acadian Flycatcher,0.0155,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
6.0,9.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0051,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
6.0,9.0,Thryothorus ludovicianus,Carolina Wren,0.0015,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
6.0,9.0,Zenaida macroura,Mourning Dove,0.0003,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
7.5,10.5,Contopus virens,Eastern Wood-Pewee,0.0429,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
7.5,10.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0404,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
7.5,10.5,Empidonax virescens,Acadian Flycatcher,0.0288,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
7.5,10.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0235,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
7.5,10.5,Zenaida macroura,Mourning Dove,0.0020,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
7.5,10.5,Thryothorus ludovicianus,Carolina Wren,0.0018,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
9.0,12.0,Empidonax virescens,Acadian Flycatcher,0.9498,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
9.0,12.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0327,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
9.0,12.0,Contopus virens,Eastern Wood-Pewee,0.0218,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
9.0,12.0,Thryothorus ludovicianus,Carolina Wren,0.0008,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
9.0,12.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0006,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
9.0,12.0,Zenaida macroura,Mourning Dove,0.0004,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
10.5,13.5,Empidonax virescens,Acadian Flycatcher,0.9010,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
10.5,13.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0101,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
10.5,13.5,Contopus virens,Eastern Wood-Pewee,0.0060,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
10.5,13.5,Thryothorus ludovicianus,Carolina Wren,0.0011,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
10.5,13.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0010,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
10.5,13.5,Zenaida macroura,Mourning Dove,0.0006,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
12.0,15.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.3188,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
12.0,15.0,Empidonax virescens,Acadian Flycatcher,0.0375,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
12.0,15.0,Contopus virens,Eastern Wood-Pewee,0.0219,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
12.0,15.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0217,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
12.0,15.0,Thryothorus ludovicianus,Carolina Wren,0.0007,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
12.0,15.0,Zenaida macroura,Mourning Dove,0.0006,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
13.5,16.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.6774,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
13.5,16.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0155,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
13.5,16.5,Empidonax virescens,Acadian Flycatcher,0.0070,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
13.5,16.5,Contopus virens,Eastern Wood-Pewee,0.0054,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
13.5,16.5,Thryothorus ludovicianus,Carolina Wren,0.0006,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
13.5,16.5,Zenaida macroura,Mourning Dove,0.0002,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
15.0,18.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.7031,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
15.0,18.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0121,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
15.0,18.0,Empidonax virescens,Acadian Flycatcher,0.0113,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
15.0,18.0,Thryothorus ludovicianus,Carolina Wren,0.0072,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
15.0,18.0,Contopus virens,Eastern Wood-Pewee,0.0041,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
15.0,18.0,Zenaida macroura,Mourning Dove,0.0005,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
16.5,19.5,Thryothorus ludovicianus,Carolina Wren,0.2985,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
16.5,19.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0157,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
16.5,19.5,Contopus virens,Eastern Wood-Pewee,0.0102,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
16.5,19.5,Empidonax virescens,Acadian Flycatcher,0.0077,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
16.5,19.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0035,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
16.5,19.5,Zenaida macroura,Mourning Dove,0.0024,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
18.0,21.0,Thryothorus ludovicianus,Carolina Wren,0.3126,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
18.0,21.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0362,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
18.0,21.0,Contopus virens,Eastern Wood-Pewee,0.0093,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
18.0,21.0,Empidonax virescens,Acadian Flycatcher,0.0068,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
18.0,21.0,Zenaida macroura,Mourning Dove,0.0051,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
18.0,21.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0034,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
19.5,22.5,Contopus virens,Eastern Wood-Pewee,0.8237,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
19.5,22.5,Empidonax virescens,Acadian Flycatcher,0.0194,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
19.5,22.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0081,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
19.5,22.5,Thryothorus ludovicianus,Carolina Wren,0.0011,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
19.5,22.5,Zenaida macroura,Mourning Dove,0.0004,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
19.5,22.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0003,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
21.0,24.0,Contopus virens,Eastern Wood-Pewee,0.7973,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
21.0,24.0,Empidonax virescens,Acadian Flycatcher,0.0516,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
21.0,24.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0120,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
21.0,24.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0010,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
21.0,24.0,Zenaida macroura,Mourning Dove,0.0008,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
21.0,24.0,Thryothorus ludovicianus,Carolina Wren,0.0002,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
22.5,25.5,Empidonax virescens,Acadian Flycatcher,0.0299,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
22.5,25.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0132,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
22.5,25.5,Contopus virens,Eastern Wood-Pewee,0.0045,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
22.5,25.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0023,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
22.5,25.5,Thryothorus ludovicianus,Carolina Wren,0.0016,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
22.5,25.5,Zenaida macroura,Mourning Dove,0.0008,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
24.0,27.0,Empidonax virescens,Acadian Flycatcher,0.0252,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
24.0,27.0,Zenaida macroura,Mourning Dove,0.0135,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
24.0,27.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0070,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
24.0,27.0,Contopus virens,Eastern Wood-Pewee,0.0059,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
24.0,27.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0013,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
24.0,27.0,Thryothorus ludovicianus,Carolina Wren,0.0007,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
25.5,28.5,Empidonax virescens,Acadian Flycatcher,0.0246,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
25.5,28.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0188,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
25.5,28.5,Contopus virens,Eastern Wood-Pewee,0.0188,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
25.5,28.5,Zenaida macroura,Mourning Dove,0.0104,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
25.5,28.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0004,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\JMill_50m_0617.WAV
