Start (s),End (s),Scientific name,Common name,Confidence,File
24.0,27.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0000,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
25.5,28.5,Empidonax virescens,Acadian Flycatcher,0.0368,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
25.5,28.5,Zenaida macroura,Mourning Dove,0.0131,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
25.5,28.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0024,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
25.5,28.5,Contopus virens,Eastern Wood-Pewee,0.0012,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
25.5,28.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
25.5,28.5,Thryothorus ludovicianus,Carolina Wren,0.0000,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
27.0,30.0,Empidonax virescens,Acadian Flycatcher,0.7038,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
27.0,30.0,Zenaida macroura,Mourning Dove,0.1630,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
27.0,30.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0050,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
27.0,30.0,Contopus virens,Eastern Wood-Pewee,0.0013,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
27.0,30.0,Thryothorus ludovicianus,Carolina Wren,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
27.0,30.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
28.5,31.5,Zenaida macroura,Mourning Dove,0.1621,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
28.5,31.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0027,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
28.5,31.5,Thryothorus ludovicianus,Carolina Wren,0.0015,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
28.5,31.5,Empidonax virescens,Acadian Flycatcher,0.0005,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
28.5,31.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0003,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
28.5,31.5,Contopus virens,Eastern Wood-Pewee,0.0002,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
30.0,33.0,Zenaida macroura,Mourning Dove,0.1628,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
30.0,33.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0009,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
30.0,33.0,Thryothorus ludovicianus,Carolina Wren,0.0007,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
30.0,33.0,Empidonax virescens,Acadian Flycatcher,0.0002,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
30.0,33.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0002,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
30.0,33.0,Contopus virens,Eastern Wood-Pewee,0.0002,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
31.5,34.5,Thryothorus ludovicianus,Carolina Wren,0.0102,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
31.5,34.5,Contopus virens,Eastern Wood-Pewee,0.0006,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
31.5,34.5,Empidonax virescens,Acadian Flycatcher,0.0006,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
31.5,34.5,Zenaida macroura,Mourning Dove,0.0004,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
31.5,34.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0003,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
31.5,34.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0003,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
33.0,36.0,Coccyzus americanus,Yellow-billed Cuckoo,0.2292,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
33.0,36.0,Thryothorus ludovicianus,Carolina Wren,0.0085,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
33.0,36.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0016,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
33.0,36.0,Zenaida macroura,Mourning Dove,0.0011,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
33.0,36.0,Contopus virens,Eastern Wood-Pewee,0.0010,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
33.0,36.0,Empidonax virescens,Acadian Flycatcher,0.0007,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
34.5,37.5,Coccyzus americanus,Yellow-billed Cuckoo,0.9915,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
34.5,37.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0015,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
34.5,37.5,Thryothorus ludovicianus,Carolina Wren,0.0009,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
34.5,37.5,Zenaida macroura,Mourning Dove,0.0007,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
34.5,37.5,Contopus virens,Eastern Wood-Pewee,0.0002,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
34.5,37.5,Empidonax virescens,Acadian Flycatcher,0.0000,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
36.0,39.0,Coccyzus americanus,Yellow-billed Cuckoo,0.8709,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
36.0,39.0,Zenaida macroura,Mourning Dove,0.0010,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
36.0,39.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0009,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
36.0,39.0,Contopus virens,Eastern Wood-Pewee,0.0008,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
36.0,39.0,Thryothorus ludovicianus,Carolina Wren,0.0002,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
36.0,39.0,Empidonax virescens,Acadian Flycatcher,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
37.5,40.5,Coccyzus americanus,Yellow-billed Cuckoo,0.9134,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
37.5,40.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0052,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
37.5,40.5,Zenaida macroura,Mourning Dove,0.0032,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
37.5,40.5,Contopus virens,Eastern Wood-Pewee,0.0026,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
37.5,40.5,Empidonax virescens,Acadian Flycatcher,0.0011,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
37.5,40.5,Thryothorus ludovicianus,Carolina Wren,0.0003,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
39.0,42.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0066,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
39.0,42.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0016,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
39.0,42.0,Thryothorus ludovicianus,Carolina Wren,0.0015,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
39.0,42.0,Empidonax virescens,Acadian Flycatcher,0.0010,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
39.0,42.0,Contopus virens,Eastern Wood-Pewee,0.0010,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
39.0,42.0,Zenaida macroura,Mourning Dove,0.0009,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
40.5,43.5,Thryothorus ludovicianus,Carolina Wren,0.0010,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
40.5,43.5,Zenaida macroura,Mourning Dove,0.0007,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
40.5,43.5,Coccyzus americanus,Yellow-billed Cuckoo,0.0004,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
40.5,43.5,Contopus virens,Eastern Wood-Pewee,0.0004,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
40.5,43.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0002,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
40.5,43.5,Empidonax virescens,Acadian Flycatcher,0.0002,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
42.0,45.0,Zenaida macroura,Mourning Dove,0.0007,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
42.0,45.0,Polioptila caerulea,Blue-gray Gnatcatcher,0.0005,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
42.0,45.0,Contopus virens,Eastern Wood-Pewee,0.0002,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
42.0,45.0,Coccyzus americanus,Yellow-billed Cuckoo,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
42.0,45.0,Thryothorus ludovicianus,Carolina Wren,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
42.0,45.0,Empidonax virescens,Acadian Flycatcher,0.0001,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
43.5,46.5,Contopus virens,Eastern Wood-Pewee,0.0011,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
43.5,46.5,Polioptila caerulea,Blue-gray Gnatcatcher,0.0010,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
43.5,46.5,Zenaida macroura,Mourning Dove,0.0008,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
43.5,46.5,Empidonax virescens,Acadian Flycatcher,0.0008,Z:\Databases\CaterpillarsCount\AudioMoth\Playback\NCBG_25m_0524.WAV
