"","estimate","std.error","statistic","p.value","name","value","common_name"
"1",0.187845036390993,0.0604581596948616,3.10702537654249,0.00277139238769042,"term","(Intercept)","Mourning Dove"
"2",-0.169063115136602,0.0854870929293054,-1.97764492092872,0.0520843784554406,"term","Distance50m","Mourning Dove"
"3",2.55367988558003,0.856047825252801,2.98310422647928,0.00397745641198076,"term","mean_noise","Mourning Dove"
"4",-2.18721558134995,1.35900849230569,-1.60942009835357,0.112226607594227,"term","Distance50m:mean_noise","Mourning Dove"
