"","estimate","std.error","statistic","p.value","name","value","common_name"
"1",0.653156477455482,0.0941533603919652,6.9371552405178,1.28707513150006e-09,"term","(Intercept)","Yellow-billed Cuckoo"
"2",-0.216758135082667,0.130485590653281,-1.6611652980031,0.100911634818908,"term","Distance50m","Yellow-billed Cuckoo"
"3",1.1523595831972,1.37642380476554,0.837212767759052,0.405168714325538,"term","mean_noise","Yellow-billed Cuckoo"
"4",-1.54540318253382,2.03252192977611,-0.760337765558109,0.449468526785332,"term","Distance50m:mean_noise","Yellow-billed Cuckoo"
