Start (s),End (s),Scientific name,Common name,Confidence,File
471.0,474.0,Pipilo erythrophthalmus,Eastern Towhee,0.5231,E:\2022\BigOakWoods\K9\20220713_093000.WAV
3387.0,3390.0,Piranga rubra,Summer Tanager,0.7935,E:\2022\BigOakWoods\K9\20220713_093000.WAV
3390.0,3393.0,Piranga rubra,Summer Tanager,0.9368,E:\2022\BigOakWoods\K9\20220713_093000.WAV
3393.0,3396.0,Piranga rubra,Summer Tanager,0.9538,E:\2022\BigOakWoods\K9\20220713_093000.WAV
3399.0,3402.0,Piranga rubra,Summer Tanager,0.8661,E:\2022\BigOakWoods\K9\20220713_093000.WAV
3402.0,3405.0,Piranga rubra,Summer Tanager,0.9055,E:\2022\BigOakWoods\K9\20220713_093000.WAV
3414.0,3417.0,Piranga rubra,Summer Tanager,0.7947,E:\2022\BigOakWoods\K9\20220713_093000.WAV
3417.0,3420.0,Piranga rubra,Summer Tanager,0.8503,E:\2022\BigOakWoods\K9\20220713_093000.WAV
5106.0,5109.0,Empidonax virescens,Acadian Flycatcher,0.6359,E:\2022\BigOakWoods\K9\20220713_093000.WAV
5166.0,5169.0,Empidonax virescens,Acadian Flycatcher,0.7784,E:\2022\BigOakWoods\K9\20220713_093000.WAV
5247.0,5250.0,Coccyzus americanus,Yellow-billed Cuckoo,0.8291,E:\2022\BigOakWoods\K9\20220713_093000.WAV
5250.0,5253.0,Coccyzus americanus,Yellow-billed Cuckoo,0.9580,E:\2022\BigOakWoods\K9\20220713_093000.WAV
5253.0,5256.0,Coccyzus americanus,Yellow-billed Cuckoo,0.9294,E:\2022\BigOakWoods\K9\20220713_093000.WAV
5343.0,5346.0,Empidonax virescens,Acadian Flycatcher,0.8596,E:\2022\BigOakWoods\K9\20220713_093000.WAV
5358.0,5361.0,Empidonax virescens,Acadian Flycatcher,0.7783,E:\2022\BigOakWoods\K9\20220713_093000.WAV
5370.0,5373.0,Empidonax virescens,Acadian Flycatcher,0.5427,E:\2022\BigOakWoods\K9\20220713_093000.WAV
5892.0,5895.0,Empidonax virescens,Acadian Flycatcher,0.6186,E:\2022\BigOakWoods\K9\20220713_093000.WAV
6090.0,6093.0,Empidonax virescens,Acadian Flycatcher,0.6487,E:\2022\BigOakWoods\K9\20220713_093000.WAV
6156.0,6159.0,Empidonax virescens,Acadian Flycatcher,0.6190,E:\2022\BigOakWoods\K9\20220713_093000.WAV
6174.0,6177.0,Empidonax virescens,Acadian Flycatcher,0.7445,E:\2022\BigOakWoods\K9\20220713_093000.WAV
6189.0,6192.0,Empidonax virescens,Acadian Flycatcher,0.7276,E:\2022\BigOakWoods\K9\20220713_093000.WAV
6204.0,6207.0,Empidonax virescens,Acadian Flycatcher,0.9054,E:\2022\BigOakWoods\K9\20220713_093000.WAV
6219.0,6222.0,Empidonax virescens,Acadian Flycatcher,0.5527,E:\2022\BigOakWoods\K9\20220713_093000.WAV
6255.0,6258.0,Empidonax virescens,Acadian Flycatcher,0.7012,E:\2022\BigOakWoods\K9\20220713_093000.WAV
6375.0,6378.0,Melanerpes carolinus,Red-bellied Woodpecker,0.8338,E:\2022\BigOakWoods\K9\20220713_093000.WAV
6378.0,6381.0,Melanerpes carolinus,Red-bellied Woodpecker,0.9136,E:\2022\BigOakWoods\K9\20220713_093000.WAV
6450.0,6453.0,Melanerpes carolinus,Red-bellied Woodpecker,0.9682,E:\2022\BigOakWoods\K9\20220713_093000.WAV
6453.0,6456.0,Melanerpes carolinus,Red-bellied Woodpecker,0.7019,E:\2022\BigOakWoods\K9\20220713_093000.WAV
6909.0,6912.0,Contopus virens,Eastern Wood-Pewee,0.5765,E:\2022\BigOakWoods\K9\20220713_093000.WAV
6936.0,6939.0,Contopus virens,Eastern Wood-Pewee,0.5769,E:\2022\BigOakWoods\K9\20220713_093000.WAV
8613.0,8616.0,Empidonax virescens,Acadian Flycatcher,0.9216,E:\2022\BigOakWoods\K9\20220713_093000.WAV
8691.0,8694.0,Empidonax virescens,Acadian Flycatcher,0.6056,E:\2022\BigOakWoods\K9\20220713_093000.WAV
