Start (s),End (s),Scientific name,Common name,Confidence,File
1683.0,1686.0,Helmitheros vermivorum,Worm-eating Warbler,0.6211,E:\2022\BigOakWoods\K9\20220626_093000.WAV
1689.0,1692.0,Coccyzus americanus,Yellow-billed Cuckoo,0.8796,E:\2022\BigOakWoods\K9\20220626_093000.WAV
2397.0,2400.0,Helmitheros vermivorum,Worm-eating Warbler,0.6415,E:\2022\BigOakWoods\K9\20220626_093000.WAV
2469.0,2472.0,Empidonax virescens,Acadian Flycatcher,0.6055,E:\2022\BigOakWoods\K9\20220626_093000.WAV
2472.0,2475.0,Thryothorus ludovicianus,Carolina Wren,0.5032,E:\2022\BigOakWoods\K9\20220626_093000.WAV
2478.0,2481.0,Thryothorus ludovicianus,Carolina Wren,0.5064,E:\2022\BigOakWoods\K9\20220626_093000.WAV
2514.0,2517.0,Thryothorus ludovicianus,Carolina Wren,0.5561,E:\2022\BigOakWoods\K9\20220626_093000.WAV
2565.0,2568.0,Helmitheros vermivorum,Worm-eating Warbler,0.7518,E:\2022\BigOakWoods\K9\20220626_093000.WAV
2718.0,2721.0,Helmitheros vermivorum,Worm-eating Warbler,0.6225,E:\2022\BigOakWoods\K9\20220626_093000.WAV
2745.0,2748.0,Helmitheros vermivorum,Worm-eating Warbler,0.9497,E:\2022\BigOakWoods\K9\20220626_093000.WAV
2751.0,2754.0,Helmitheros vermivorum,Worm-eating Warbler,0.8241,E:\2022\BigOakWoods\K9\20220626_093000.WAV
2790.0,2793.0,Helmitheros vermivorum,Worm-eating Warbler,0.7609,E:\2022\BigOakWoods\K9\20220626_093000.WAV
2832.0,2835.0,Empidonax virescens,Acadian Flycatcher,0.6812,E:\2022\BigOakWoods\K9\20220626_093000.WAV
2868.0,2871.0,Empidonax virescens,Acadian Flycatcher,0.5738,E:\2022\BigOakWoods\K9\20220626_093000.WAV
2883.0,2886.0,Empidonax virescens,Acadian Flycatcher,0.5393,E:\2022\BigOakWoods\K9\20220626_093000.WAV
2922.0,2925.0,Empidonax virescens,Acadian Flycatcher,0.9178,E:\2022\BigOakWoods\K9\20220626_093000.WAV
3099.0,3102.0,Melanerpes carolinus,Red-bellied Woodpecker,0.5570,E:\2022\BigOakWoods\K9\20220626_093000.WAV
3210.0,3213.0,Empidonax virescens,Acadian Flycatcher,0.6144,E:\2022\BigOakWoods\K9\20220626_093000.WAV
3405.0,3408.0,Piranga rubra,Summer Tanager,0.7928,E:\2022\BigOakWoods\K9\20220626_093000.WAV
3426.0,3429.0,Piranga rubra,Summer Tanager,0.9167,E:\2022\BigOakWoods\K9\20220626_093000.WAV
3438.0,3441.0,Piranga rubra,Summer Tanager,0.9468,E:\2022\BigOakWoods\K9\20220626_093000.WAV
3441.0,3444.0,Piranga rubra,Summer Tanager,0.7677,E:\2022\BigOakWoods\K9\20220626_093000.WAV
3507.0,3510.0,Limnothlypis swainsonii,Swainson's Warbler,0.5049,E:\2022\BigOakWoods\K9\20220626_093000.WAV
3579.0,3582.0,Myiarchus crinitus,Great Crested Flycatcher,0.9421,E:\2022\BigOakWoods\K9\20220626_093000.WAV
3918.0,3921.0,Coccyzus americanus,Yellow-billed Cuckoo,0.9460,E:\2022\BigOakWoods\K9\20220626_093000.WAV
3921.0,3924.0,Coccyzus americanus,Yellow-billed Cuckoo,0.9754,E:\2022\BigOakWoods\K9\20220626_093000.WAV
4416.0,4419.0,Coccyzus americanus,Yellow-billed Cuckoo,0.8776,E:\2022\BigOakWoods\K9\20220626_093000.WAV
4419.0,4422.0,Coccyzus americanus,Yellow-billed Cuckoo,0.8761,E:\2022\BigOakWoods\K9\20220626_093000.WAV
4422.0,4425.0,Melanerpes carolinus,Red-bellied Woodpecker,0.6416,E:\2022\BigOakWoods\K9\20220626_093000.WAV
4464.0,4467.0,Coccyzus americanus,Yellow-billed Cuckoo,0.5654,E:\2022\BigOakWoods\K9\20220626_093000.WAV
4500.0,4503.0,Melanerpes carolinus,Red-bellied Woodpecker,0.8239,E:\2022\BigOakWoods\K9\20220626_093000.WAV
4515.0,4518.0,Coccyzus americanus,Yellow-billed Cuckoo,0.5297,E:\2022\BigOakWoods\K9\20220626_093000.WAV
4518.0,4521.0,Coccyzus americanus,Yellow-billed Cuckoo,0.9211,E:\2022\BigOakWoods\K9\20220626_093000.WAV
4521.0,4524.0,Coccyzus americanus,Yellow-billed Cuckoo,0.8349,E:\2022\BigOakWoods\K9\20220626_093000.WAV
4533.0,4536.0,Coccyzus americanus,Yellow-billed Cuckoo,0.5648,E:\2022\BigOakWoods\K9\20220626_093000.WAV
4539.0,4542.0,Coccyzus americanus,Yellow-billed Cuckoo,0.5970,E:\2022\BigOakWoods\K9\20220626_093000.WAV
4569.0,4572.0,Coccyzus americanus,Yellow-billed Cuckoo,0.9669,E:\2022\BigOakWoods\K9\20220626_093000.WAV
4572.0,4575.0,Coccyzus americanus,Yellow-billed Cuckoo,0.8667,E:\2022\BigOakWoods\K9\20220626_093000.WAV
4668.0,4671.0,Melanerpes carolinus,Red-bellied Woodpecker,0.5414,E:\2022\BigOakWoods\K9\20220626_093000.WAV
4902.0,4905.0,Melanerpes carolinus,Red-bellied Woodpecker,0.5285,E:\2022\BigOakWoods\K9\20220626_093000.WAV
4959.0,4962.0,Corvus ossifragus,Fish Crow,0.7684,E:\2022\BigOakWoods\K9\20220626_093000.WAV
5022.0,5025.0,Empidonax virescens,Acadian Flycatcher,0.7351,E:\2022\BigOakWoods\K9\20220626_093000.WAV
5034.0,5037.0,Vireo solitarius,Blue-headed Vireo,0.5886,E:\2022\BigOakWoods\K9\20220626_093000.WAV
5238.0,5241.0,Vireo solitarius,Blue-headed Vireo,0.6294,E:\2022\BigOakWoods\K9\20220626_093000.WAV
5268.0,5271.0,Vireo solitarius,Blue-headed Vireo,0.5048,E:\2022\BigOakWoods\K9\20220626_093000.WAV
5424.0,5427.0,Vireo solitarius,Blue-headed Vireo,0.5008,E:\2022\BigOakWoods\K9\20220626_093000.WAV
5487.0,5490.0,Empidonax virescens,Acadian Flycatcher,0.6429,E:\2022\BigOakWoods\K9\20220626_093000.WAV
5499.0,5502.0,Empidonax virescens,Acadian Flycatcher,0.8003,E:\2022\BigOakWoods\K9\20220626_093000.WAV
6633.0,6636.0,Coccyzus americanus,Yellow-billed Cuckoo,0.9217,E:\2022\BigOakWoods\K9\20220626_093000.WAV
6636.0,6639.0,Coccyzus americanus,Yellow-billed Cuckoo,0.9894,E:\2022\BigOakWoods\K9\20220626_093000.WAV
6639.0,6642.0,Coccyzus americanus,Yellow-billed Cuckoo,0.9944,E:\2022\BigOakWoods\K9\20220626_093000.WAV
8274.0,8277.0,Melanerpes carolinus,Red-bellied Woodpecker,0.7134,E:\2022\BigOakWoods\K9\20220626_093000.WAV
8280.0,8283.0,Melanerpes carolinus,Red-bellied Woodpecker,0.6907,E:\2022\BigOakWoods\K9\20220626_093000.WAV
8544.0,8547.0,Sitta carolinensis,White-breasted Nuthatch,0.6280,E:\2022\BigOakWoods\K9\20220626_093000.WAV
8550.0,8553.0,Sitta carolinensis,White-breasted Nuthatch,0.9122,E:\2022\BigOakWoods\K9\20220626_093000.WAV
8559.0,8562.0,Sitta carolinensis,White-breasted Nuthatch,0.8056,E:\2022\BigOakWoods\K9\20220626_093000.WAV
8562.0,8565.0,Sitta carolinensis,White-breasted Nuthatch,0.5005,E:\2022\BigOakWoods\K9\20220626_093000.WAV
9456.0,9459.0,Coccyzus americanus,Yellow-billed Cuckoo,0.9524,E:\2022\BigOakWoods\K9\20220626_093000.WAV
9459.0,9462.0,Coccyzus americanus,Yellow-billed Cuckoo,0.9897,E:\2022\BigOakWoods\K9\20220626_093000.WAV
9567.0,9570.0,Empidonax virescens,Acadian Flycatcher,0.9604,E:\2022\BigOakWoods\K9\20220626_093000.WAV
9657.0,9660.0,Empidonax virescens,Acadian Flycatcher,0.7552,E:\2022\BigOakWoods\K9\20220626_093000.WAV
9699.0,9702.0,Empidonax virescens,Acadian Flycatcher,0.7129,E:\2022\BigOakWoods\K9\20220626_093000.WAV
9900.0,9903.0,Empidonax virescens,Acadian Flycatcher,0.7320,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10203.0,10206.0,Poecile carolinensis,Carolina Chickadee,0.5533,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10380.0,10383.0,Poecile carolinensis,Carolina Chickadee,0.5485,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10389.0,10392.0,Baeolophus bicolor,Tufted Titmouse,0.5217,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10416.0,10419.0,Poecile carolinensis,Carolina Chickadee,0.5460,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10464.0,10467.0,Dryocopus pileatus,Pileated Woodpecker,0.7462,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10596.0,10599.0,Baeolophus bicolor,Tufted Titmouse,0.8875,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10605.0,10608.0,Baeolophus bicolor,Tufted Titmouse,0.9456,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10608.0,10611.0,Baeolophus bicolor,Tufted Titmouse,0.7921,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10611.0,10614.0,Baeolophus bicolor,Tufted Titmouse,0.9461,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10617.0,10620.0,Baeolophus bicolor,Tufted Titmouse,0.6831,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10623.0,10626.0,Baeolophus bicolor,Tufted Titmouse,0.6635,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10626.0,10629.0,Baeolophus bicolor,Tufted Titmouse,0.8671,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10629.0,10632.0,Baeolophus bicolor,Tufted Titmouse,0.8587,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10632.0,10635.0,Baeolophus bicolor,Tufted Titmouse,0.9033,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10635.0,10638.0,Baeolophus bicolor,Tufted Titmouse,0.5813,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10638.0,10641.0,Baeolophus bicolor,Tufted Titmouse,0.5351,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10641.0,10644.0,Baeolophus bicolor,Tufted Titmouse,0.7768,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10650.0,10653.0,Baeolophus bicolor,Tufted Titmouse,0.5755,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10653.0,10656.0,Baeolophus bicolor,Tufted Titmouse,0.8741,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10656.0,10659.0,Baeolophus bicolor,Tufted Titmouse,0.9864,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10659.0,10662.0,Baeolophus bicolor,Tufted Titmouse,0.9874,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10662.0,10665.0,Baeolophus bicolor,Tufted Titmouse,0.9876,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10665.0,10668.0,Baeolophus bicolor,Tufted Titmouse,0.9895,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10668.0,10671.0,Baeolophus bicolor,Tufted Titmouse,0.9743,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10671.0,10674.0,Baeolophus bicolor,Tufted Titmouse,0.8835,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10674.0,10677.0,Baeolophus bicolor,Tufted Titmouse,0.8187,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10677.0,10680.0,Baeolophus bicolor,Tufted Titmouse,0.9379,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10680.0,10683.0,Baeolophus bicolor,Tufted Titmouse,0.9632,E:\2022\BigOakWoods\K9\20220626_093000.WAV
10683.0,10686.0,Baeolophus bicolor,Tufted Titmouse,0.9138,E:\2022\BigOakWoods\K9\20220626_093000.WAV
