Start (s),End (s),Scientific name,Common name,Confidence,File
270.0,273.0,Limnothlypis swainsonii,Swainson's Warbler,0.5057,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1011.0,1014.0,Vireo flavifrons,Yellow-throated Vireo,0.7010,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1026.0,1029.0,Vireo flavifrons,Yellow-throated Vireo,0.6645,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1029.0,1032.0,Vireo flavifrons,Yellow-throated Vireo,0.5337,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1074.0,1077.0,Vireo flavifrons,Yellow-throated Vireo,0.6837,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1080.0,1083.0,Vireo flavifrons,Yellow-throated Vireo,0.5634,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1101.0,1104.0,Vireo flavifrons,Yellow-throated Vireo,0.5557,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1107.0,1110.0,Vireo flavifrons,Yellow-throated Vireo,0.6495,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1110.0,1113.0,Vireo flavifrons,Yellow-throated Vireo,0.5356,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1173.0,1176.0,Strix varia,Barred Owl,0.8730,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1701.0,1704.0,Limnothlypis swainsonii,Swainson's Warbler,0.5783,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1704.0,1707.0,Limnothlypis swainsonii,Swainson's Warbler,0.5571,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1719.0,1722.0,Piranga rubra,Summer Tanager,0.7951,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1722.0,1725.0,Piranga rubra,Summer Tanager,0.6552,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1725.0,1728.0,Piranga rubra,Summer Tanager,0.9956,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1728.0,1731.0,Limnothlypis swainsonii,Swainson's Warbler,0.5154,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1743.0,1746.0,Piranga rubra,Summer Tanager,0.9918,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1755.0,1758.0,Limnothlypis swainsonii,Swainson's Warbler,0.5099,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1761.0,1764.0,Piranga rubra,Summer Tanager,0.9398,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1764.0,1767.0,Piranga rubra,Summer Tanager,0.7536,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1788.0,1791.0,Piranga rubra,Summer Tanager,0.9910,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1794.0,1797.0,Coccyzus americanus,Yellow-billed Cuckoo,0.8534,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1809.0,1812.0,Piranga rubra,Summer Tanager,0.5882,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1812.0,1815.0,Piranga rubra,Summer Tanager,0.9428,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1815.0,1818.0,Piranga rubra,Summer Tanager,0.7271,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1824.0,1827.0,Piranga rubra,Summer Tanager,0.9881,E:\2022\BigOakWoods\K9\20220613_093000.WAV
1836.0,1839.0,Piranga rubra,Summer Tanager,0.5616,E:\2022\BigOakWoods\K9\20220613_093000.WAV
