Start (s),End (s),Scientific name,Common name,Confidence,File
1284.0,1287.0,Limnothlypis swainsonii,Swainson's Warbler,0.5931,E:\2022\BigOakWoods\K9\20220623_093000.WAV
1314.0,1317.0,Limnothlypis swainsonii,Swainson's Warbler,0.5513,E:\2022\BigOakWoods\K9\20220623_093000.WAV
1467.0,1470.0,Vireo flavifrons,Yellow-throated Vireo,0.9536,E:\2022\BigOakWoods\K9\20220623_093000.WAV
1470.0,1473.0,Vireo flavifrons,Yellow-throated Vireo,0.7852,E:\2022\BigOakWoods\K9\20220623_093000.WAV
1473.0,1476.0,Vireo flavifrons,Yellow-throated Vireo,0.6708,E:\2022\BigOakWoods\K9\20220623_093000.WAV
1479.0,1482.0,Vireo flavifrons,Yellow-throated Vireo,0.8598,E:\2022\BigOakWoods\K9\20220623_093000.WAV
1488.0,1491.0,Vireo flavifrons,Yellow-throated Vireo,0.7469,E:\2022\BigOakWoods\K9\20220623_093000.WAV
1500.0,1503.0,Vireo flavifrons,Yellow-throated Vireo,0.6700,E:\2022\BigOakWoods\K9\20220623_093000.WAV
1506.0,1509.0,Vireo flavifrons,Yellow-throated Vireo,0.6086,E:\2022\BigOakWoods\K9\20220623_093000.WAV
1509.0,1512.0,Vireo flavifrons,Yellow-throated Vireo,0.5487,E:\2022\BigOakWoods\K9\20220623_093000.WAV
1515.0,1518.0,Vireo flavifrons,Yellow-throated Vireo,0.8815,E:\2022\BigOakWoods\K9\20220623_093000.WAV
1521.0,1524.0,Vireo flavifrons,Yellow-throated Vireo,0.6626,E:\2022\BigOakWoods\K9\20220623_093000.WAV
1527.0,1530.0,Vireo flavifrons,Yellow-throated Vireo,0.5491,E:\2022\BigOakWoods\K9\20220623_093000.WAV
1542.0,1545.0,Vireo flavifrons,Yellow-throated Vireo,0.7887,E:\2022\BigOakWoods\K9\20220623_093000.WAV
1545.0,1548.0,Vireo flavifrons,Yellow-throated Vireo,0.8390,E:\2022\BigOakWoods\K9\20220623_093000.WAV
1551.0,1554.0,Vireo flavifrons,Yellow-throated Vireo,0.8396,E:\2022\BigOakWoods\K9\20220623_093000.WAV
1557.0,1560.0,Vireo flavifrons,Yellow-throated Vireo,0.8029,E:\2022\BigOakWoods\K9\20220623_093000.WAV
1569.0,1572.0,Vireo flavifrons,Yellow-throated Vireo,0.5883,E:\2022\BigOakWoods\K9\20220623_093000.WAV
1572.0,1575.0,Limnothlypis swainsonii,Swainson's Warbler,0.5633,E:\2022\BigOakWoods\K9\20220623_093000.WAV
1575.0,1578.0,Vireo flavifrons,Yellow-throated Vireo,0.5782,E:\2022\BigOakWoods\K9\20220623_093000.WAV
1596.0,1599.0,Vireo flavifrons,Yellow-throated Vireo,0.6354,E:\2022\BigOakWoods\K9\20220623_093000.WAV
1836.0,1839.0,Vireo flavifrons,Yellow-throated Vireo,0.5730,E:\2022\BigOakWoods\K9\20220623_093000.WAV
