Start (s),End (s),Scientific name,Common name,Confidence,File
846.0,849.0,Limnothlypis swainsonii,Swainson's Warbler,0.5066,E:\2022\BigOakWoods\K9\20220618_093000.WAV
897.0,900.0,Limnothlypis swainsonii,Swainson's Warbler,0.5200,E:\2022\BigOakWoods\K9\20220618_093000.WAV
903.0,906.0,Limnothlypis swainsonii,Swainson's Warbler,0.5345,E:\2022\BigOakWoods\K9\20220618_093000.WAV
906.0,909.0,Limnothlypis swainsonii,Swainson's Warbler,0.5855,E:\2022\BigOakWoods\K9\20220618_093000.WAV
918.0,921.0,Limnothlypis swainsonii,Swainson's Warbler,0.5612,E:\2022\BigOakWoods\K9\20220618_093000.WAV
957.0,960.0,Limnothlypis swainsonii,Swainson's Warbler,0.5085,E:\2022\BigOakWoods\K9\20220618_093000.WAV
963.0,966.0,Limnothlypis swainsonii,Swainson's Warbler,0.5023,E:\2022\BigOakWoods\K9\20220618_093000.WAV
1425.0,1428.0,Dryocopus pileatus,Pileated Woodpecker,0.9066,E:\2022\BigOakWoods\K9\20220618_093000.WAV
1428.0,1431.0,Dryocopus pileatus,Pileated Woodpecker,0.8539,E:\2022\BigOakWoods\K9\20220618_093000.WAV
2016.0,2019.0,Vireo flavifrons,Yellow-throated Vireo,0.6785,E:\2022\BigOakWoods\K9\20220618_093000.WAV
2022.0,2025.0,Vireo flavifrons,Yellow-throated Vireo,0.7562,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3114.0,3117.0,Empidonax virescens,Acadian Flycatcher,0.7248,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3129.0,3132.0,Empidonax virescens,Acadian Flycatcher,0.5937,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3132.0,3135.0,Empidonax virescens,Acadian Flycatcher,0.5883,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3141.0,3144.0,Empidonax virescens,Acadian Flycatcher,0.9187,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3147.0,3150.0,Empidonax virescens,Acadian Flycatcher,0.8189,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3165.0,3168.0,Contopus virens,Eastern Wood-Pewee,0.6299,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3174.0,3177.0,Contopus virens,Eastern Wood-Pewee,0.6404,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3180.0,3183.0,Contopus virens,Eastern Wood-Pewee,0.5407,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3189.0,3192.0,Contopus virens,Eastern Wood-Pewee,0.7111,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3195.0,3198.0,Empidonax virescens,Acadian Flycatcher,0.5917,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3207.0,3210.0,Empidonax virescens,Acadian Flycatcher,0.6115,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3261.0,3264.0,Piranga rubra,Summer Tanager,0.8043,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3264.0,3267.0,Piranga rubra,Summer Tanager,0.8619,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3267.0,3270.0,Piranga rubra,Summer Tanager,0.5457,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3462.0,3465.0,Empidonax virescens,Acadian Flycatcher,0.7622,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3480.0,3483.0,Empidonax virescens,Acadian Flycatcher,0.5065,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3498.0,3501.0,Empidonax virescens,Acadian Flycatcher,0.9391,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3516.0,3519.0,Empidonax virescens,Acadian Flycatcher,0.8265,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3537.0,3540.0,Empidonax virescens,Acadian Flycatcher,0.9714,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3552.0,3555.0,Empidonax virescens,Acadian Flycatcher,0.8642,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3570.0,3573.0,Empidonax virescens,Acadian Flycatcher,0.8849,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3585.0,3588.0,Empidonax virescens,Acadian Flycatcher,0.8239,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3624.0,3627.0,Empidonax virescens,Acadian Flycatcher,0.7690,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3645.0,3648.0,Empidonax virescens,Acadian Flycatcher,0.7018,E:\2022\BigOakWoods\K9\20220618_093000.WAV
3666.0,3669.0,Empidonax virescens,Acadian Flycatcher,0.7404,E:\2022\BigOakWoods\K9\20220618_093000.WAV
5280.0,5283.0,Empidonax virescens,Acadian Flycatcher,0.5623,E:\2022\BigOakWoods\K9\20220618_093000.WAV
5367.0,5370.0,Empidonax virescens,Acadian Flycatcher,0.6290,E:\2022\BigOakWoods\K9\20220618_093000.WAV
5481.0,5484.0,Empidonax virescens,Acadian Flycatcher,0.5934,E:\2022\BigOakWoods\K9\20220618_093000.WAV
5499.0,5502.0,Empidonax virescens,Acadian Flycatcher,0.6471,E:\2022\BigOakWoods\K9\20220618_093000.WAV
5682.0,5685.0,Sitta carolinensis,White-breasted Nuthatch,0.7947,E:\2022\BigOakWoods\K9\20220618_093000.WAV
5940.0,5943.0,Piranga olivacea,Scarlet Tanager,0.8352,E:\2022\BigOakWoods\K9\20220618_093000.WAV
5952.0,5955.0,Piranga olivacea,Scarlet Tanager,0.6766,E:\2022\BigOakWoods\K9\20220618_093000.WAV
5985.0,5988.0,Piranga rubra,Summer Tanager,0.6604,E:\2022\BigOakWoods\K9\20220618_093000.WAV
6195.0,6198.0,Vireo flavifrons,Yellow-throated Vireo,0.6680,E:\2022\BigOakWoods\K9\20220618_093000.WAV
6210.0,6213.0,Vireo flavifrons,Yellow-throated Vireo,0.6416,E:\2022\BigOakWoods\K9\20220618_093000.WAV
6231.0,6234.0,Vireo flavifrons,Yellow-throated Vireo,0.5047,E:\2022\BigOakWoods\K9\20220618_093000.WAV
6387.0,6390.0,Empidonax virescens,Acadian Flycatcher,0.9234,E:\2022\BigOakWoods\K9\20220618_093000.WAV
6438.0,6441.0,Empidonax virescens,Acadian Flycatcher,0.9563,E:\2022\BigOakWoods\K9\20220618_093000.WAV
6453.0,6456.0,Empidonax virescens,Acadian Flycatcher,0.9714,E:\2022\BigOakWoods\K9\20220618_093000.WAV
6483.0,6486.0,Empidonax virescens,Acadian Flycatcher,0.8509,E:\2022\BigOakWoods\K9\20220618_093000.WAV
6507.0,6510.0,Empidonax virescens,Acadian Flycatcher,0.9458,E:\2022\BigOakWoods\K9\20220618_093000.WAV
6675.0,6678.0,Empidonax virescens,Acadian Flycatcher,0.5942,E:\2022\BigOakWoods\K9\20220618_093000.WAV
6993.0,6996.0,Empidonax virescens,Acadian Flycatcher,0.5331,E:\2022\BigOakWoods\K9\20220618_093000.WAV
7011.0,7014.0,Empidonax virescens,Acadian Flycatcher,0.5537,E:\2022\BigOakWoods\K9\20220618_093000.WAV
