Start (s),End (s),Scientific name,Common name,Confidence,File
405.0,408.0,Pipilo erythrophthalmus,Eastern Towhee,0.6924,E:\2022\BigOakWoods\K9\20220620_093000.WAV
420.0,423.0,Piranga olivacea,Scarlet Tanager,0.5772,E:\2022\BigOakWoods\K9\20220620_093000.WAV
2409.0,2412.0,Empidonax virescens,Acadian Flycatcher,0.8284,E:\2022\BigOakWoods\K9\20220620_093000.WAV
2412.0,2415.0,Empidonax virescens,Acadian Flycatcher,0.5655,E:\2022\BigOakWoods\K9\20220620_093000.WAV
2439.0,2442.0,Empidonax virescens,Acadian Flycatcher,0.7514,E:\2022\BigOakWoods\K9\20220620_093000.WAV
2529.0,2532.0,Baeolophus bicolor,Tufted Titmouse,0.5096,E:\2022\BigOakWoods\K9\20220620_093000.WAV
2589.0,2592.0,Vireo flavifrons,Yellow-throated Vireo,0.5157,E:\2022\BigOakWoods\K9\20220620_093000.WAV
2595.0,2598.0,Vireo flavifrons,Yellow-throated Vireo,0.6393,E:\2022\BigOakWoods\K9\20220620_093000.WAV
2646.0,2649.0,Vireo flavifrons,Yellow-throated Vireo,0.6942,E:\2022\BigOakWoods\K9\20220620_093000.WAV
2697.0,2700.0,Empidonax virescens,Acadian Flycatcher,0.6093,E:\2022\BigOakWoods\K9\20220620_093000.WAV
2700.0,2703.0,Vireo flavifrons,Yellow-throated Vireo,0.5600,E:\2022\BigOakWoods\K9\20220620_093000.WAV
2739.0,2742.0,Piranga rubra,Summer Tanager,0.6268,E:\2022\BigOakWoods\K9\20220620_093000.WAV
2799.0,2802.0,Vireo flavifrons,Yellow-throated Vireo,0.8987,E:\2022\BigOakWoods\K9\20220620_093000.WAV
2967.0,2970.0,Baeolophus bicolor,Tufted Titmouse,0.6395,E:\2022\BigOakWoods\K9\20220620_093000.WAV
3051.0,3054.0,Cardinalis cardinalis,Northern Cardinal,0.5316,E:\2022\BigOakWoods\K9\20220620_093000.WAV
3099.0,3102.0,Setophaga virens,Black-throated Green Warbler,0.5238,E:\2022\BigOakWoods\K9\20220620_093000.WAV
3126.0,3129.0,Setophaga virens,Black-throated Green Warbler,0.5617,E:\2022\BigOakWoods\K9\20220620_093000.WAV
3126.0,3129.0,Pipilo erythrophthalmus,Eastern Towhee,0.5551,E:\2022\BigOakWoods\K9\20220620_093000.WAV
3219.0,3222.0,Setophaga americana,Northern Parula,0.5281,E:\2022\BigOakWoods\K9\20220620_093000.WAV
3297.0,3300.0,Helmitheros vermivorum,Worm-eating Warbler,0.5237,E:\2022\BigOakWoods\K9\20220620_093000.WAV
3372.0,3375.0,Contopus virens,Eastern Wood-Pewee,0.5429,E:\2022\BigOakWoods\K9\20220620_093000.WAV
3393.0,3396.0,Contopus virens,Eastern Wood-Pewee,0.7345,E:\2022\BigOakWoods\K9\20220620_093000.WAV
