Start (s),End (s),Scientific name,Common name,Confidence,File
582.0,585.0,Limnothlypis swainsonii,Swainson's Warbler,0.5063,E:\2022\BigOakWoods\K9\20220624_093000.WAV
600.0,603.0,Limnothlypis swainsonii,Swainson's Warbler,0.5270,E:\2022\BigOakWoods\K9\20220624_093000.WAV
714.0,717.0,Limnothlypis swainsonii,Swainson's Warbler,0.5080,E:\2022\BigOakWoods\K9\20220624_093000.WAV
738.0,741.0,Limnothlypis swainsonii,Swainson's Warbler,0.5190,E:\2022\BigOakWoods\K9\20220624_093000.WAV
897.0,900.0,Limnothlypis swainsonii,Swainson's Warbler,0.5134,E:\2022\BigOakWoods\K9\20220624_093000.WAV
1356.0,1359.0,Coccyzus americanus,Yellow-billed Cuckoo,0.9931,E:\2022\BigOakWoods\K9\20220624_093000.WAV
1389.0,1392.0,Coccyzus americanus,Yellow-billed Cuckoo,0.9830,E:\2022\BigOakWoods\K9\20220624_093000.WAV
1410.0,1413.0,Coccyzus americanus,Yellow-billed Cuckoo,0.9678,E:\2022\BigOakWoods\K9\20220624_093000.WAV
1413.0,1416.0,Coccyzus americanus,Yellow-billed Cuckoo,0.9867,E:\2022\BigOakWoods\K9\20220624_093000.WAV
1431.0,1434.0,Coccyzus americanus,Yellow-billed Cuckoo,0.9831,E:\2022\BigOakWoods\K9\20220624_093000.WAV
1434.0,1437.0,Coccyzus americanus,Yellow-billed Cuckoo,0.9931,E:\2022\BigOakWoods\K9\20220624_093000.WAV
1437.0,1440.0,Coccyzus americanus,Yellow-billed Cuckoo,0.9893,E:\2022\BigOakWoods\K9\20220624_093000.WAV
1464.0,1467.0,Limnothlypis swainsonii,Swainson's Warbler,0.5252,E:\2022\BigOakWoods\K9\20220624_093000.WAV
1476.0,1479.0,Coccyzus americanus,Yellow-billed Cuckoo,0.9783,E:\2022\BigOakWoods\K9\20220624_093000.WAV
1500.0,1503.0,Coccyzus americanus,Yellow-billed Cuckoo,0.9274,E:\2022\BigOakWoods\K9\20220624_093000.WAV
1503.0,1506.0,Coccyzus americanus,Yellow-billed Cuckoo,0.9690,E:\2022\BigOakWoods\K9\20220624_093000.WAV
1506.0,1509.0,Coccyzus americanus,Yellow-billed Cuckoo,0.9360,E:\2022\BigOakWoods\K9\20220624_093000.WAV
