Start (s),End (s),Scientific name,Common name,Confidence,File
330.0,333.0,Limnothlypis swainsonii,Swainson's Warbler,0.5489,E:\2022\BigOakWoods\K9\20220612_093000.WAV
408.0,411.0,Limnothlypis swainsonii,Swainson's Warbler,0.5501,E:\2022\BigOakWoods\K9\20220612_093000.WAV
420.0,423.0,Limnothlypis swainsonii,Swainson's Warbler,0.6652,E:\2022\BigOakWoods\K9\20220612_093000.WAV
420.0,423.0,Setophaga citrina,Hooded Warbler,0.5262,E:\2022\BigOakWoods\K9\20220612_093000.WAV
423.0,426.0,Limnothlypis swainsonii,Swainson's Warbler,0.5767,E:\2022\BigOakWoods\K9\20220612_093000.WAV
423.0,426.0,Setophaga citrina,Hooded Warbler,0.5557,E:\2022\BigOakWoods\K9\20220612_093000.WAV
432.0,435.0,Limnothlypis swainsonii,Swainson's Warbler,0.5179,E:\2022\BigOakWoods\K9\20220612_093000.WAV
435.0,438.0,Setophaga citrina,Hooded Warbler,0.5002,E:\2022\BigOakWoods\K9\20220612_093000.WAV
438.0,441.0,Limnothlypis swainsonii,Swainson's Warbler,0.5440,E:\2022\BigOakWoods\K9\20220612_093000.WAV
447.0,450.0,Limnothlypis swainsonii,Swainson's Warbler,0.6761,E:\2022\BigOakWoods\K9\20220612_093000.WAV
549.0,552.0,Piranga rubra,Summer Tanager,0.7669,E:\2022\BigOakWoods\K9\20220612_093000.WAV
588.0,591.0,Piranga rubra,Summer Tanager,0.5530,E:\2022\BigOakWoods\K9\20220612_093000.WAV
633.0,636.0,Limnothlypis swainsonii,Swainson's Warbler,0.5553,E:\2022\BigOakWoods\K9\20220612_093000.WAV
705.0,708.0,Limnothlypis swainsonii,Swainson's Warbler,0.6009,E:\2022\BigOakWoods\K9\20220612_093000.WAV
723.0,726.0,Limnothlypis swainsonii,Swainson's Warbler,0.5896,E:\2022\BigOakWoods\K9\20220612_093000.WAV
723.0,726.0,Setophaga citrina,Hooded Warbler,0.5326,E:\2022\BigOakWoods\K9\20220612_093000.WAV
744.0,747.0,Limnothlypis swainsonii,Swainson's Warbler,0.5233,E:\2022\BigOakWoods\K9\20220612_093000.WAV
756.0,759.0,Limnothlypis swainsonii,Swainson's Warbler,0.7624,E:\2022\BigOakWoods\K9\20220612_093000.WAV
759.0,762.0,Limnothlypis swainsonii,Swainson's Warbler,0.6548,E:\2022\BigOakWoods\K9\20220612_093000.WAV
762.0,765.0,Limnothlypis swainsonii,Swainson's Warbler,0.5070,E:\2022\BigOakWoods\K9\20220612_093000.WAV
927.0,930.0,Limnothlypis swainsonii,Swainson's Warbler,0.6434,E:\2022\BigOakWoods\K9\20220612_093000.WAV
975.0,978.0,Limnothlypis swainsonii,Swainson's Warbler,0.5637,E:\2022\BigOakWoods\K9\20220612_093000.WAV
999.0,1002.0,Limnothlypis swainsonii,Swainson's Warbler,0.5583,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1008.0,1011.0,Piranga rubra,Summer Tanager,0.7619,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1014.0,1017.0,Piranga rubra,Summer Tanager,0.8152,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1023.0,1026.0,Piranga rubra,Summer Tanager,0.5607,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1029.0,1032.0,Piranga rubra,Summer Tanager,0.8924,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1032.0,1035.0,Piranga rubra,Summer Tanager,0.5402,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1035.0,1038.0,Piranga rubra,Summer Tanager,0.9872,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1038.0,1041.0,Piranga rubra,Summer Tanager,0.7324,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1041.0,1044.0,Piranga rubra,Summer Tanager,0.8688,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1044.0,1047.0,Piranga rubra,Summer Tanager,0.8233,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1047.0,1050.0,Piranga rubra,Summer Tanager,0.9147,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1050.0,1053.0,Piranga rubra,Summer Tanager,0.8735,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1053.0,1056.0,Piranga rubra,Summer Tanager,0.8795,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1062.0,1065.0,Piranga rubra,Summer Tanager,0.8533,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1068.0,1071.0,Piranga rubra,Summer Tanager,0.8744,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1071.0,1074.0,Piranga rubra,Summer Tanager,0.9453,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1074.0,1077.0,Piranga rubra,Summer Tanager,0.8481,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1077.0,1080.0,Piranga rubra,Summer Tanager,0.7338,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1080.0,1083.0,Piranga rubra,Summer Tanager,0.9479,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1083.0,1086.0,Piranga rubra,Summer Tanager,0.8369,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1086.0,1089.0,Piranga rubra,Summer Tanager,0.9104,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1089.0,1092.0,Piranga rubra,Summer Tanager,0.8718,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1095.0,1098.0,Piranga rubra,Summer Tanager,0.9498,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1098.0,1101.0,Piranga rubra,Summer Tanager,0.9086,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1101.0,1104.0,Piranga rubra,Summer Tanager,0.9900,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1104.0,1107.0,Piranga rubra,Summer Tanager,0.9900,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1110.0,1113.0,Piranga rubra,Summer Tanager,0.6803,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1113.0,1116.0,Piranga rubra,Summer Tanager,0.9331,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1122.0,1125.0,Piranga rubra,Summer Tanager,0.8837,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1128.0,1131.0,Piranga rubra,Summer Tanager,0.8590,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1134.0,1137.0,Piranga rubra,Summer Tanager,0.8710,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1140.0,1143.0,Piranga rubra,Summer Tanager,0.9762,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1146.0,1149.0,Piranga rubra,Summer Tanager,0.7180,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1152.0,1155.0,Piranga rubra,Summer Tanager,0.9061,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1158.0,1161.0,Piranga rubra,Summer Tanager,0.7577,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1161.0,1164.0,Piranga rubra,Summer Tanager,0.7194,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1164.0,1167.0,Piranga rubra,Summer Tanager,0.6888,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1170.0,1173.0,Piranga rubra,Summer Tanager,0.6600,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1182.0,1185.0,Piranga rubra,Summer Tanager,0.7930,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1185.0,1188.0,Piranga rubra,Summer Tanager,0.6891,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1194.0,1197.0,Piranga rubra,Summer Tanager,0.5614,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1197.0,1200.0,Piranga rubra,Summer Tanager,0.5547,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1200.0,1203.0,Piranga rubra,Summer Tanager,0.9222,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1206.0,1209.0,Piranga rubra,Summer Tanager,0.8643,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1251.0,1254.0,Limnothlypis swainsonii,Swainson's Warbler,0.5011,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1266.0,1269.0,Limnothlypis swainsonii,Swainson's Warbler,0.5330,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1275.0,1278.0,Piranga rubra,Summer Tanager,0.9395,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1350.0,1353.0,Limnothlypis swainsonii,Swainson's Warbler,0.5261,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1389.0,1392.0,Limnothlypis swainsonii,Swainson's Warbler,0.5082,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1776.0,1779.0,Limnothlypis swainsonii,Swainson's Warbler,0.5670,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1833.0,1836.0,Limnothlypis swainsonii,Swainson's Warbler,0.5837,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1854.0,1857.0,Limnothlypis swainsonii,Swainson's Warbler,0.5114,E:\2022\BigOakWoods\K9\20220612_093000.WAV
1857.0,1860.0,Limnothlypis swainsonii,Swainson's Warbler,0.5306,E:\2022\BigOakWoods\K9\20220612_093000.WAV
2112.0,2115.0,Limnothlypis swainsonii,Swainson's Warbler,0.5222,E:\2022\BigOakWoods\K9\20220612_093000.WAV
2136.0,2139.0,Limnothlypis swainsonii,Swainson's Warbler,0.5007,E:\2022\BigOakWoods\K9\20220612_093000.WAV
2151.0,2154.0,Limnothlypis swainsonii,Swainson's Warbler,0.5606,E:\2022\BigOakWoods\K9\20220612_093000.WAV
2211.0,2214.0,Limnothlypis swainsonii,Swainson's Warbler,0.5610,E:\2022\BigOakWoods\K9\20220612_093000.WAV
2229.0,2232.0,Limnothlypis swainsonii,Swainson's Warbler,0.5380,E:\2022\BigOakWoods\K9\20220612_093000.WAV
2235.0,2238.0,Limnothlypis swainsonii,Swainson's Warbler,0.5535,E:\2022\BigOakWoods\K9\20220612_093000.WAV
2307.0,2310.0,Empidonax virescens,Acadian Flycatcher,0.5525,E:\2022\BigOakWoods\K9\20220612_093000.WAV
2325.0,2328.0,Limnothlypis swainsonii,Swainson's Warbler,0.5518,E:\2022\BigOakWoods\K9\20220612_093000.WAV
2340.0,2343.0,Limnothlypis swainsonii,Swainson's Warbler,0.5457,E:\2022\BigOakWoods\K9\20220612_093000.WAV
2439.0,2442.0,Limnothlypis swainsonii,Swainson's Warbler,0.5139,E:\2022\BigOakWoods\K9\20220612_093000.WAV
2991.0,2994.0,Coccyzus americanus,Yellow-billed Cuckoo,0.5844,E:\2022\BigOakWoods\K9\20220612_093000.WAV
3210.0,3213.0,Piranga rubra,Summer Tanager,0.6954,E:\2022\BigOakWoods\K9\20220612_093000.WAV
3261.0,3264.0,Piranga rubra,Summer Tanager,0.6696,E:\2022\BigOakWoods\K9\20220612_093000.WAV
