Start (s),End (s),Scientific name,Common name,Confidence,File
312.0,315.0,Limnothlypis swainsonii,Swainson's Warbler,0.5262,E:\2022\BigOakWoods\K9\20220615_093000.WAV
1563.0,1566.0,Coccyzus americanus,Yellow-billed Cuckoo,0.8153,E:\2022\BigOakWoods\K9\20220615_093000.WAV
1566.0,1569.0,Coccyzus americanus,Yellow-billed Cuckoo,0.9879,E:\2022\BigOakWoods\K9\20220615_093000.WAV
1569.0,1572.0,Coccyzus americanus,Yellow-billed Cuckoo,0.9736,E:\2022\BigOakWoods\K9\20220615_093000.WAV
1755.0,1758.0,Vireo flavifrons,Yellow-throated Vireo,0.5846,E:\2022\BigOakWoods\K9\20220615_093000.WAV
1932.0,1935.0,Vireo flavifrons,Yellow-throated Vireo,0.5503,E:\2022\BigOakWoods\K9\20220615_093000.WAV
2064.0,2067.0,Vireo flavifrons,Yellow-throated Vireo,0.6120,E:\2022\BigOakWoods\K9\20220615_093000.WAV
2067.0,2070.0,Vireo flavifrons,Yellow-throated Vireo,0.5160,E:\2022\BigOakWoods\K9\20220615_093000.WAV
2073.0,2076.0,Vireo flavifrons,Yellow-throated Vireo,0.7628,E:\2022\BigOakWoods\K9\20220615_093000.WAV
2085.0,2088.0,Empidonax virescens,Acadian Flycatcher,0.7976,E:\2022\BigOakWoods\K9\20220615_093000.WAV
2091.0,2094.0,Vireo flavifrons,Yellow-throated Vireo,0.8141,E:\2022\BigOakWoods\K9\20220615_093000.WAV
2103.0,2106.0,Empidonax virescens,Acadian Flycatcher,0.9513,E:\2022\BigOakWoods\K9\20220615_093000.WAV
2121.0,2124.0,Empidonax virescens,Acadian Flycatcher,0.9817,E:\2022\BigOakWoods\K9\20220615_093000.WAV
2133.0,2136.0,Empidonax virescens,Acadian Flycatcher,0.9516,E:\2022\BigOakWoods\K9\20220615_093000.WAV
2151.0,2154.0,Empidonax virescens,Acadian Flycatcher,0.9894,E:\2022\BigOakWoods\K9\20220615_093000.WAV
2163.0,2166.0,Empidonax virescens,Acadian Flycatcher,0.9813,E:\2022\BigOakWoods\K9\20220615_093000.WAV
2187.0,2190.0,Empidonax virescens,Acadian Flycatcher,0.6481,E:\2022\BigOakWoods\K9\20220615_093000.WAV
2829.0,2832.0,Vireo flavifrons,Yellow-throated Vireo,0.6447,E:\2022\BigOakWoods\K9\20220615_093000.WAV
3690.0,3693.0,Empidonax virescens,Acadian Flycatcher,0.5658,E:\2022\BigOakWoods\K9\20220615_093000.WAV
3717.0,3720.0,Empidonax virescens,Acadian Flycatcher,0.8439,E:\2022\BigOakWoods\K9\20220615_093000.WAV
3732.0,3735.0,Empidonax virescens,Acadian Flycatcher,0.5037,E:\2022\BigOakWoods\K9\20220615_093000.WAV
3738.0,3741.0,Empidonax virescens,Acadian Flycatcher,0.8905,E:\2022\BigOakWoods\K9\20220615_093000.WAV
3783.0,3786.0,Empidonax virescens,Acadian Flycatcher,0.5192,E:\2022\BigOakWoods\K9\20220615_093000.WAV
3810.0,3813.0,Empidonax virescens,Acadian Flycatcher,0.9080,E:\2022\BigOakWoods\K9\20220615_093000.WAV
3831.0,3834.0,Empidonax virescens,Acadian Flycatcher,0.9634,E:\2022\BigOakWoods\K9\20220615_093000.WAV
