Start (s),End (s),Scientific name,Common name,Confidence,File
132.0,135.0,Piranga rubra,Summer Tanager,0.6503,E:\2022\BigOakWoods\K9\20220701_093000.WAV
1857.0,1860.0,Vireo flavifrons,Yellow-throated Vireo,0.5095,E:\2022\BigOakWoods\K9\20220701_093000.WAV
2271.0,2274.0,Empidonax virescens,Acadian Flycatcher,0.6211,E:\2022\BigOakWoods\K9\20220701_093000.WAV
2592.0,2595.0,Empidonax virescens,Acadian Flycatcher,0.7288,E:\2022\BigOakWoods\K9\20220701_093000.WAV
2604.0,2607.0,Empidonax virescens,Acadian Flycatcher,0.7687,E:\2022\BigOakWoods\K9\20220701_093000.WAV
2628.0,2631.0,Empidonax virescens,Acadian Flycatcher,0.8386,E:\2022\BigOakWoods\K9\20220701_093000.WAV
2643.0,2646.0,Empidonax virescens,Acadian Flycatcher,0.7085,E:\2022\BigOakWoods\K9\20220701_093000.WAV
2697.0,2700.0,Empidonax virescens,Acadian Flycatcher,0.7857,E:\2022\BigOakWoods\K9\20220701_093000.WAV
3537.0,3540.0,Empidonax virescens,Acadian Flycatcher,0.6096,E:\2022\BigOakWoods\K9\20220701_093000.WAV
3567.0,3570.0,Empidonax virescens,Acadian Flycatcher,0.6801,E:\2022\BigOakWoods\K9\20220701_093000.WAV
3585.0,3588.0,Empidonax virescens,Acadian Flycatcher,0.5098,E:\2022\BigOakWoods\K9\20220701_093000.WAV
3603.0,3606.0,Empidonax virescens,Acadian Flycatcher,0.7149,E:\2022\BigOakWoods\K9\20220701_093000.WAV
3621.0,3624.0,Empidonax virescens,Acadian Flycatcher,0.6887,E:\2022\BigOakWoods\K9\20220701_093000.WAV
3639.0,3642.0,Empidonax virescens,Acadian Flycatcher,0.7526,E:\2022\BigOakWoods\K9\20220701_093000.WAV
3657.0,3660.0,Empidonax virescens,Acadian Flycatcher,0.7050,E:\2022\BigOakWoods\K9\20220701_093000.WAV
3693.0,3696.0,Empidonax virescens,Acadian Flycatcher,0.9207,E:\2022\BigOakWoods\K9\20220701_093000.WAV
3744.0,3747.0,Empidonax virescens,Acadian Flycatcher,0.6569,E:\2022\BigOakWoods\K9\20220701_093000.WAV
3798.0,3801.0,Empidonax virescens,Acadian Flycatcher,0.7241,E:\2022\BigOakWoods\K9\20220701_093000.WAV
