Start (s),End (s),Scientific name,Common name,Confidence,File
3318.0,3321.0,Empidonax virescens,Acadian Flycatcher,0.5521,E:\2022\BigOakWoods\K9\20220629_093000.WAV
4500.0,4503.0,Empidonax virescens,Acadian Flycatcher,0.7980,E:\2022\BigOakWoods\K9\20220629_093000.WAV
4548.0,4551.0,Empidonax virescens,Acadian Flycatcher,0.7994,E:\2022\BigOakWoods\K9\20220629_093000.WAV
4563.0,4566.0,Empidonax virescens,Acadian Flycatcher,0.9169,E:\2022\BigOakWoods\K9\20220629_093000.WAV
4584.0,4587.0,Empidonax virescens,Acadian Flycatcher,0.8742,E:\2022\BigOakWoods\K9\20220629_093000.WAV
4596.0,4599.0,Empidonax virescens,Acadian Flycatcher,0.8333,E:\2022\BigOakWoods\K9\20220629_093000.WAV
4629.0,4632.0,Empidonax virescens,Acadian Flycatcher,0.5128,E:\2022\BigOakWoods\K9\20220629_093000.WAV
4698.0,4701.0,Empidonax virescens,Acadian Flycatcher,0.5430,E:\2022\BigOakWoods\K9\20220629_093000.WAV
4758.0,4761.0,Empidonax virescens,Acadian Flycatcher,0.7333,E:\2022\BigOakWoods\K9\20220629_093000.WAV
4839.0,4842.0,Vireo flavifrons,Yellow-throated Vireo,0.8812,E:\2022\BigOakWoods\K9\20220629_093000.WAV
4845.0,4848.0,Vireo flavifrons,Yellow-throated Vireo,0.7765,E:\2022\BigOakWoods\K9\20220629_093000.WAV
4890.0,4893.0,Vireo flavifrons,Yellow-throated Vireo,0.5220,E:\2022\BigOakWoods\K9\20220629_093000.WAV
4929.0,4932.0,Vireo flavifrons,Yellow-throated Vireo,0.6122,E:\2022\BigOakWoods\K9\20220629_093000.WAV
5022.0,5025.0,Vireo flavifrons,Yellow-throated Vireo,0.5341,E:\2022\BigOakWoods\K9\20220629_093000.WAV
5091.0,5094.0,Melanerpes carolinus,Red-bellied Woodpecker,0.5092,E:\2022\BigOakWoods\K9\20220629_093000.WAV
5496.0,5499.0,Vireo solitarius,Blue-headed Vireo,0.5334,E:\2022\BigOakWoods\K9\20220629_093000.WAV
