Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Piranga olivacea,Scarlet Tanager,0.7194,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3.0,6.0,Piranga rubra,Summer Tanager,0.7910,E:\2022\BigOakWoods\K9\20220610_093000.WAV
12.0,15.0,Piranga rubra,Summer Tanager,0.5987,E:\2022\BigOakWoods\K9\20220610_093000.WAV
51.0,54.0,Piranga rubra,Summer Tanager,0.6683,E:\2022\BigOakWoods\K9\20220610_093000.WAV
57.0,60.0,Piranga rubra,Summer Tanager,0.8111,E:\2022\BigOakWoods\K9\20220610_093000.WAV
63.0,66.0,Piranga rubra,Summer Tanager,0.7702,E:\2022\BigOakWoods\K9\20220610_093000.WAV
66.0,69.0,Piranga rubra,Summer Tanager,0.5762,E:\2022\BigOakWoods\K9\20220610_093000.WAV
189.0,192.0,Piranga rubra,Summer Tanager,0.5537,E:\2022\BigOakWoods\K9\20220610_093000.WAV
513.0,516.0,Thryothorus ludovicianus,Carolina Wren,0.8095,E:\2022\BigOakWoods\K9\20220610_093000.WAV
525.0,528.0,Thryothorus ludovicianus,Carolina Wren,0.8856,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1053.0,1056.0,Piranga rubra,Summer Tanager,0.6177,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1065.0,1068.0,Piranga rubra,Summer Tanager,0.8089,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1068.0,1071.0,Piranga rubra,Summer Tanager,0.6831,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1116.0,1119.0,Piranga rubra,Summer Tanager,0.9634,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1128.0,1131.0,Piranga rubra,Summer Tanager,0.8485,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1170.0,1173.0,Piranga rubra,Summer Tanager,0.8522,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1320.0,1323.0,Thryothorus ludovicianus,Carolina Wren,0.5415,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1326.0,1329.0,Thryothorus ludovicianus,Carolina Wren,0.5159,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1359.0,1362.0,Thryothorus ludovicianus,Carolina Wren,0.6283,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1365.0,1368.0,Thryothorus ludovicianus,Carolina Wren,0.6327,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1395.0,1398.0,Thryothorus ludovicianus,Carolina Wren,0.8433,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1425.0,1428.0,Thryothorus ludovicianus,Carolina Wren,0.5570,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1434.0,1437.0,Thryothorus ludovicianus,Carolina Wren,0.5676,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1452.0,1455.0,Thryothorus ludovicianus,Carolina Wren,0.7810,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1455.0,1458.0,Thryothorus ludovicianus,Carolina Wren,0.7567,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1482.0,1485.0,Thryothorus ludovicianus,Carolina Wren,0.6047,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1494.0,1497.0,Thryothorus ludovicianus,Carolina Wren,0.5140,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1503.0,1506.0,Thryothorus ludovicianus,Carolina Wren,0.5069,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1536.0,1539.0,Thryothorus ludovicianus,Carolina Wren,0.6078,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1578.0,1581.0,Thryothorus ludovicianus,Carolina Wren,0.5607,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1587.0,1590.0,Thryothorus ludovicianus,Carolina Wren,0.6219,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1611.0,1614.0,Thryothorus ludovicianus,Carolina Wren,0.5581,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1620.0,1623.0,Thryothorus ludovicianus,Carolina Wren,0.5086,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1701.0,1704.0,Piranga rubra,Summer Tanager,0.6501,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1719.0,1722.0,Piranga rubra,Summer Tanager,0.6530,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1725.0,1728.0,Thryothorus ludovicianus,Carolina Wren,0.6096,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1737.0,1740.0,Piranga rubra,Summer Tanager,0.7601,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1836.0,1839.0,Dryocopus pileatus,Pileated Woodpecker,0.6701,E:\2022\BigOakWoods\K9\20220610_093000.WAV
1917.0,1920.0,Thryothorus ludovicianus,Carolina Wren,0.5138,E:\2022\BigOakWoods\K9\20220610_093000.WAV
2013.0,2016.0,Piranga rubra,Summer Tanager,0.5733,E:\2022\BigOakWoods\K9\20220610_093000.WAV
2025.0,2028.0,Piranga rubra,Summer Tanager,0.6937,E:\2022\BigOakWoods\K9\20220610_093000.WAV
2151.0,2154.0,Empidonax virescens,Acadian Flycatcher,0.5878,E:\2022\BigOakWoods\K9\20220610_093000.WAV
2163.0,2166.0,Empidonax virescens,Acadian Flycatcher,0.5090,E:\2022\BigOakWoods\K9\20220610_093000.WAV
2211.0,2214.0,Empidonax virescens,Acadian Flycatcher,0.5225,E:\2022\BigOakWoods\K9\20220610_093000.WAV
2232.0,2235.0,Empidonax virescens,Acadian Flycatcher,0.7217,E:\2022\BigOakWoods\K9\20220610_093000.WAV
2697.0,2700.0,Empidonax virescens,Acadian Flycatcher,0.6704,E:\2022\BigOakWoods\K9\20220610_093000.WAV
2715.0,2718.0,Empidonax virescens,Acadian Flycatcher,0.9355,E:\2022\BigOakWoods\K9\20220610_093000.WAV
2736.0,2739.0,Empidonax virescens,Acadian Flycatcher,0.6774,E:\2022\BigOakWoods\K9\20220610_093000.WAV
2784.0,2787.0,Empidonax virescens,Acadian Flycatcher,0.5860,E:\2022\BigOakWoods\K9\20220610_093000.WAV
2820.0,2823.0,Empidonax virescens,Acadian Flycatcher,0.5501,E:\2022\BigOakWoods\K9\20220610_093000.WAV
2976.0,2979.0,Empidonax virescens,Acadian Flycatcher,0.7448,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3042.0,3045.0,Piranga rubra,Summer Tanager,0.8574,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3048.0,3051.0,Piranga rubra,Summer Tanager,0.6258,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3063.0,3066.0,Piranga rubra,Summer Tanager,0.9056,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3069.0,3072.0,Piranga rubra,Summer Tanager,0.7074,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3081.0,3084.0,Piranga rubra,Summer Tanager,0.6866,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3093.0,3096.0,Piranga rubra,Summer Tanager,0.5887,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3111.0,3114.0,Piranga rubra,Summer Tanager,0.8200,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3114.0,3117.0,Piranga rubra,Summer Tanager,0.5123,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3117.0,3120.0,Piranga rubra,Summer Tanager,0.6924,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3129.0,3132.0,Piranga rubra,Summer Tanager,0.5701,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3153.0,3156.0,Piranga rubra,Summer Tanager,0.5296,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3156.0,3159.0,Piranga rubra,Summer Tanager,0.7049,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3162.0,3165.0,Piranga rubra,Summer Tanager,0.5959,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3177.0,3180.0,Piranga rubra,Summer Tanager,0.6673,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3195.0,3198.0,Piranga rubra,Summer Tanager,0.9247,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3198.0,3201.0,Piranga rubra,Summer Tanager,0.9567,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3204.0,3207.0,Piranga rubra,Summer Tanager,0.5876,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3207.0,3210.0,Piranga rubra,Summer Tanager,0.5090,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3213.0,3216.0,Piranga rubra,Summer Tanager,0.6442,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3216.0,3219.0,Piranga rubra,Summer Tanager,0.6045,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3237.0,3240.0,Piranga rubra,Summer Tanager,0.7207,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3240.0,3243.0,Piranga rubra,Summer Tanager,0.9184,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3249.0,3252.0,Piranga rubra,Summer Tanager,0.5865,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3258.0,3261.0,Piranga rubra,Summer Tanager,0.5874,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3261.0,3264.0,Empidonax virescens,Acadian Flycatcher,0.6516,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3267.0,3270.0,Piranga rubra,Summer Tanager,0.8453,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3273.0,3276.0,Piranga rubra,Summer Tanager,0.7340,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3276.0,3279.0,Piranga rubra,Summer Tanager,0.5071,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3288.0,3291.0,Piranga rubra,Summer Tanager,0.6233,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3480.0,3483.0,Piranga rubra,Summer Tanager,0.6736,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3486.0,3489.0,Piranga rubra,Summer Tanager,0.7225,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3492.0,3495.0,Piranga rubra,Summer Tanager,0.8522,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3495.0,3498.0,Piranga rubra,Summer Tanager,0.5895,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3501.0,3504.0,Piranga rubra,Summer Tanager,0.7336,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3504.0,3507.0,Piranga rubra,Summer Tanager,0.9592,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3507.0,3510.0,Piranga rubra,Summer Tanager,0.9546,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3510.0,3513.0,Piranga rubra,Summer Tanager,0.9129,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3519.0,3522.0,Piranga rubra,Summer Tanager,0.9838,E:\2022\BigOakWoods\K9\20220610_093000.WAV
3522.0,3525.0,Piranga rubra,Summer Tanager,0.9648,E:\2022\BigOakWoods\K9\20220610_093000.WAV
