Start (s),End (s),Scientific name,Common name,Confidence,File
273.0,276.0,Empidonax virescens,Acadian Flycatcher,0.5712,E:\2022\BigOakWoods\K9\20220605_093000.WAV
1722.0,1725.0,Empidonax virescens,Acadian Flycatcher,0.8541,E:\2022\BigOakWoods\K9\20220605_093000.WAV
1932.0,1935.0,Dryocopus pileatus,Pileated Woodpecker,0.8886,E:\2022\BigOakWoods\K9\20220605_093000.WAV
1935.0,1938.0,Dryocopus pileatus,Pileated Woodpecker,0.6594,E:\2022\BigOakWoods\K9\20220605_093000.WAV
1980.0,1983.0,Empidonax virescens,Acadian Flycatcher,0.9546,E:\2022\BigOakWoods\K9\20220605_093000.WAV
1995.0,1998.0,Empidonax virescens,Acadian Flycatcher,0.9598,E:\2022\BigOakWoods\K9\20220605_093000.WAV
2160.0,2163.0,Empidonax virescens,Acadian Flycatcher,0.8866,E:\2022\BigOakWoods\K9\20220605_093000.WAV
2169.0,2172.0,Empidonax virescens,Acadian Flycatcher,0.7296,E:\2022\BigOakWoods\K9\20220605_093000.WAV
2178.0,2181.0,Empidonax virescens,Acadian Flycatcher,0.7198,E:\2022\BigOakWoods\K9\20220605_093000.WAV
2187.0,2190.0,Empidonax virescens,Acadian Flycatcher,0.8894,E:\2022\BigOakWoods\K9\20220605_093000.WAV
2205.0,2208.0,Empidonax virescens,Acadian Flycatcher,0.5959,E:\2022\BigOakWoods\K9\20220605_093000.WAV
2367.0,2370.0,Vireo flavifrons,Yellow-throated Vireo,0.5469,E:\2022\BigOakWoods\K9\20220605_093000.WAV
2370.0,2373.0,Vireo flavifrons,Yellow-throated Vireo,0.8828,E:\2022\BigOakWoods\K9\20220605_093000.WAV
2400.0,2403.0,Empidonax virescens,Acadian Flycatcher,0.7800,E:\2022\BigOakWoods\K9\20220605_093000.WAV
2541.0,2544.0,Empidonax virescens,Acadian Flycatcher,0.5801,E:\2022\BigOakWoods\K9\20220605_093000.WAV
2550.0,2553.0,Empidonax virescens,Acadian Flycatcher,0.6934,E:\2022\BigOakWoods\K9\20220605_093000.WAV
2568.0,2571.0,Empidonax virescens,Acadian Flycatcher,0.5536,E:\2022\BigOakWoods\K9\20220605_093000.WAV
2598.0,2601.0,Empidonax virescens,Acadian Flycatcher,0.8367,E:\2022\BigOakWoods\K9\20220605_093000.WAV
2616.0,2619.0,Empidonax virescens,Acadian Flycatcher,0.7921,E:\2022\BigOakWoods\K9\20220605_093000.WAV
2628.0,2631.0,Empidonax virescens,Acadian Flycatcher,0.9084,E:\2022\BigOakWoods\K9\20220605_093000.WAV
2631.0,2634.0,Empidonax virescens,Acadian Flycatcher,0.6346,E:\2022\BigOakWoods\K9\20220605_093000.WAV
2655.0,2658.0,Empidonax virescens,Acadian Flycatcher,0.9224,E:\2022\BigOakWoods\K9\20220605_093000.WAV
2661.0,2664.0,Empidonax virescens,Acadian Flycatcher,0.6257,E:\2022\BigOakWoods\K9\20220605_093000.WAV
2670.0,2673.0,Empidonax virescens,Acadian Flycatcher,0.7752,E:\2022\BigOakWoods\K9\20220605_093000.WAV
2679.0,2682.0,Empidonax virescens,Acadian Flycatcher,0.8171,E:\2022\BigOakWoods\K9\20220605_093000.WAV
2700.0,2703.0,Empidonax virescens,Acadian Flycatcher,0.7679,E:\2022\BigOakWoods\K9\20220605_093000.WAV
2718.0,2721.0,Empidonax virescens,Acadian Flycatcher,0.8926,E:\2022\BigOakWoods\K9\20220605_093000.WAV
2736.0,2739.0,Empidonax virescens,Acadian Flycatcher,0.9210,E:\2022\BigOakWoods\K9\20220605_093000.WAV
2892.0,2895.0,Empidonax virescens,Acadian Flycatcher,0.5177,E:\2022\BigOakWoods\K9\20220605_093000.WAV
2967.0,2970.0,Empidonax virescens,Acadian Flycatcher,0.7746,E:\2022\BigOakWoods\K9\20220605_093000.WAV
3030.0,3033.0,Empidonax virescens,Acadian Flycatcher,0.6441,E:\2022\BigOakWoods\K9\20220605_093000.WAV
3267.0,3270.0,Empidonax virescens,Acadian Flycatcher,0.5715,E:\2022\BigOakWoods\K9\20220605_093000.WAV
3297.0,3300.0,Empidonax virescens,Acadian Flycatcher,0.9070,E:\2022\BigOakWoods\K9\20220605_093000.WAV
3324.0,3327.0,Empidonax virescens,Acadian Flycatcher,0.9869,E:\2022\BigOakWoods\K9\20220605_093000.WAV
3336.0,3339.0,Empidonax virescens,Acadian Flycatcher,0.9839,E:\2022\BigOakWoods\K9\20220605_093000.WAV
3339.0,3342.0,Piranga rubra,Summer Tanager,0.8401,E:\2022\BigOakWoods\K9\20220605_093000.WAV
3348.0,3351.0,Piranga rubra,Summer Tanager,0.7988,E:\2022\BigOakWoods\K9\20220605_093000.WAV
3354.0,3357.0,Empidonax virescens,Acadian Flycatcher,0.9860,E:\2022\BigOakWoods\K9\20220605_093000.WAV
3360.0,3363.0,Piranga rubra,Summer Tanager,0.7834,E:\2022\BigOakWoods\K9\20220605_093000.WAV
3375.0,3378.0,Empidonax virescens,Acadian Flycatcher,0.8985,E:\2022\BigOakWoods\K9\20220605_093000.WAV
3393.0,3396.0,Empidonax virescens,Acadian Flycatcher,0.9435,E:\2022\BigOakWoods\K9\20220605_093000.WAV
3411.0,3414.0,Empidonax virescens,Acadian Flycatcher,0.9533,E:\2022\BigOakWoods\K9\20220605_093000.WAV
3417.0,3420.0,Piranga olivacea,Scarlet Tanager,0.6426,E:\2022\BigOakWoods\K9\20220605_093000.WAV
3423.0,3426.0,Empidonax virescens,Acadian Flycatcher,0.9715,E:\2022\BigOakWoods\K9\20220605_093000.WAV
3435.0,3438.0,Piranga rubra,Summer Tanager,0.8988,E:\2022\BigOakWoods\K9\20220605_093000.WAV
3447.0,3450.0,Piranga rubra,Summer Tanager,0.6710,E:\2022\BigOakWoods\K9\20220605_093000.WAV
3471.0,3474.0,Piranga rubra,Summer Tanager,0.8886,E:\2022\BigOakWoods\K9\20220605_093000.WAV
3885.0,3888.0,Empidonax virescens,Acadian Flycatcher,0.7249,E:\2022\BigOakWoods\K9\20220605_093000.WAV
3909.0,3912.0,Empidonax virescens,Acadian Flycatcher,0.7386,E:\2022\BigOakWoods\K9\20220605_093000.WAV
3948.0,3951.0,Vireo flavifrons,Yellow-throated Vireo,0.6573,E:\2022\BigOakWoods\K9\20220605_093000.WAV
3978.0,3981.0,Vireo flavifrons,Yellow-throated Vireo,0.6658,E:\2022\BigOakWoods\K9\20220605_093000.WAV
4302.0,4305.0,Vireo flavifrons,Yellow-throated Vireo,0.8676,E:\2022\BigOakWoods\K9\20220605_093000.WAV
4563.0,4566.0,Vireo flavifrons,Yellow-throated Vireo,0.5217,E:\2022\BigOakWoods\K9\20220605_093000.WAV
4578.0,4581.0,Vireo flavifrons,Yellow-throated Vireo,0.9089,E:\2022\BigOakWoods\K9\20220605_093000.WAV
4602.0,4605.0,Vireo flavifrons,Yellow-throated Vireo,0.7276,E:\2022\BigOakWoods\K9\20220605_093000.WAV
4602.0,4605.0,Empidonax virescens,Acadian Flycatcher,0.5863,E:\2022\BigOakWoods\K9\20220605_093000.WAV
4617.0,4620.0,Empidonax virescens,Acadian Flycatcher,0.7312,E:\2022\BigOakWoods\K9\20220605_093000.WAV
4647.0,4650.0,Empidonax virescens,Acadian Flycatcher,0.6941,E:\2022\BigOakWoods\K9\20220605_093000.WAV
4671.0,4674.0,Empidonax virescens,Acadian Flycatcher,0.5269,E:\2022\BigOakWoods\K9\20220605_093000.WAV
4680.0,4683.0,Empidonax virescens,Acadian Flycatcher,0.8529,E:\2022\BigOakWoods\K9\20220605_093000.WAV
4692.0,4695.0,Empidonax virescens,Acadian Flycatcher,0.7149,E:\2022\BigOakWoods\K9\20220605_093000.WAV
4740.0,4743.0,Vireo flavifrons,Yellow-throated Vireo,0.5449,E:\2022\BigOakWoods\K9\20220605_093000.WAV
5361.0,5364.0,Empidonax virescens,Acadian Flycatcher,0.8282,E:\2022\BigOakWoods\K9\20220605_093000.WAV
5376.0,5379.0,Empidonax virescens,Acadian Flycatcher,0.7828,E:\2022\BigOakWoods\K9\20220605_093000.WAV
5394.0,5397.0,Myiarchus crinitus,Great Crested Flycatcher,0.6514,E:\2022\BigOakWoods\K9\20220605_093000.WAV
5403.0,5406.0,Myiarchus crinitus,Great Crested Flycatcher,0.5858,E:\2022\BigOakWoods\K9\20220605_093000.WAV
5406.0,5409.0,Empidonax virescens,Acadian Flycatcher,0.9648,E:\2022\BigOakWoods\K9\20220605_093000.WAV
5421.0,5424.0,Empidonax virescens,Acadian Flycatcher,0.8553,E:\2022\BigOakWoods\K9\20220605_093000.WAV
5484.0,5487.0,Empidonax virescens,Acadian Flycatcher,0.5501,E:\2022\BigOakWoods\K9\20220605_093000.WAV
5814.0,5817.0,Empidonax virescens,Acadian Flycatcher,0.6689,E:\2022\BigOakWoods\K9\20220605_093000.WAV
6306.0,6309.0,Vireo solitarius,Blue-headed Vireo,0.6073,E:\2022\BigOakWoods\K9\20220605_093000.WAV
6387.0,6390.0,Empidonax virescens,Acadian Flycatcher,0.5045,E:\2022\BigOakWoods\K9\20220605_093000.WAV
6546.0,6549.0,Empidonax virescens,Acadian Flycatcher,0.9457,E:\2022\BigOakWoods\K9\20220605_093000.WAV
6558.0,6561.0,Empidonax virescens,Acadian Flycatcher,0.9451,E:\2022\BigOakWoods\K9\20220605_093000.WAV
6573.0,6576.0,Empidonax virescens,Acadian Flycatcher,0.9324,E:\2022\BigOakWoods\K9\20220605_093000.WAV
6585.0,6588.0,Empidonax virescens,Acadian Flycatcher,0.9732,E:\2022\BigOakWoods\K9\20220605_093000.WAV
6597.0,6600.0,Empidonax virescens,Acadian Flycatcher,0.9897,E:\2022\BigOakWoods\K9\20220605_093000.WAV
6615.0,6618.0,Vireo flavifrons,Yellow-throated Vireo,0.7585,E:\2022\BigOakWoods\K9\20220605_093000.WAV
