Start (s),End (s),Scientific name,Common name,Confidence,File
2736.0,2739.0,Empidonax virescens,Acadian Flycatcher,0.9274,E:\2022\BigOakWoods\K9\20220715_093000.WAV
2748.0,2751.0,Empidonax virescens,Acadian Flycatcher,0.8045,E:\2022\BigOakWoods\K9\20220715_093000.WAV
2763.0,2766.0,Empidonax virescens,Acadian Flycatcher,0.8475,E:\2022\BigOakWoods\K9\20220715_093000.WAV
3117.0,3120.0,Coccyzus americanus,Yellow-billed Cuckoo,0.5456,E:\2022\BigOakWoods\K9\20220715_093000.WAV
3369.0,3372.0,Empidonax virescens,Acadian Flycatcher,0.8506,E:\2022\BigOakWoods\K9\20220715_093000.WAV
3390.0,3393.0,Empidonax virescens,Acadian Flycatcher,0.6211,E:\2022\BigOakWoods\K9\20220715_093000.WAV
3408.0,3411.0,Empidonax virescens,Acadian Flycatcher,0.7657,E:\2022\BigOakWoods\K9\20220715_093000.WAV
3429.0,3432.0,Empidonax virescens,Acadian Flycatcher,0.7128,E:\2022\BigOakWoods\K9\20220715_093000.WAV
3489.0,3492.0,Empidonax virescens,Acadian Flycatcher,0.6146,E:\2022\BigOakWoods\K9\20220715_093000.WAV
3585.0,3588.0,Empidonax virescens,Acadian Flycatcher,0.6639,E:\2022\BigOakWoods\K9\20220715_093000.WAV
3648.0,3651.0,Empidonax virescens,Acadian Flycatcher,0.8550,E:\2022\BigOakWoods\K9\20220715_093000.WAV
3663.0,3666.0,Empidonax virescens,Acadian Flycatcher,0.8068,E:\2022\BigOakWoods\K9\20220715_093000.WAV
3696.0,3699.0,Empidonax virescens,Acadian Flycatcher,0.8679,E:\2022\BigOakWoods\K9\20220715_093000.WAV
3708.0,3711.0,Empidonax virescens,Acadian Flycatcher,0.8801,E:\2022\BigOakWoods\K9\20220715_093000.WAV
3915.0,3918.0,Empidonax virescens,Acadian Flycatcher,0.5903,E:\2022\BigOakWoods\K9\20220715_093000.WAV
3930.0,3933.0,Empidonax virescens,Acadian Flycatcher,0.7211,E:\2022\BigOakWoods\K9\20220715_093000.WAV
3975.0,3978.0,Empidonax virescens,Acadian Flycatcher,0.6390,E:\2022\BigOakWoods\K9\20220715_093000.WAV
4017.0,4020.0,Empidonax virescens,Acadian Flycatcher,0.5153,E:\2022\BigOakWoods\K9\20220715_093000.WAV
4035.0,4038.0,Parkesia motacilla,Louisiana Waterthrush,0.5994,E:\2022\BigOakWoods\K9\20220715_093000.WAV
4047.0,4050.0,Empidonax virescens,Acadian Flycatcher,0.5691,E:\2022\BigOakWoods\K9\20220715_093000.WAV
4080.0,4083.0,Empidonax virescens,Acadian Flycatcher,0.6653,E:\2022\BigOakWoods\K9\20220715_093000.WAV
4095.0,4098.0,Empidonax virescens,Acadian Flycatcher,0.7562,E:\2022\BigOakWoods\K9\20220715_093000.WAV
4110.0,4113.0,Empidonax virescens,Acadian Flycatcher,0.8310,E:\2022\BigOakWoods\K9\20220715_093000.WAV
4125.0,4128.0,Empidonax virescens,Acadian Flycatcher,0.6343,E:\2022\BigOakWoods\K9\20220715_093000.WAV
4767.0,4770.0,Piranga rubra,Summer Tanager,0.8389,E:\2022\BigOakWoods\K9\20220715_093000.WAV
4779.0,4782.0,Piranga rubra,Summer Tanager,0.6083,E:\2022\BigOakWoods\K9\20220715_093000.WAV
4782.0,4785.0,Piranga rubra,Summer Tanager,0.7935,E:\2022\BigOakWoods\K9\20220715_093000.WAV
4785.0,4788.0,Piranga rubra,Summer Tanager,0.7399,E:\2022\BigOakWoods\K9\20220715_093000.WAV
4791.0,4794.0,Piranga rubra,Summer Tanager,0.6866,E:\2022\BigOakWoods\K9\20220715_093000.WAV
4794.0,4797.0,Piranga rubra,Summer Tanager,0.5055,E:\2022\BigOakWoods\K9\20220715_093000.WAV
4800.0,4803.0,Piranga rubra,Summer Tanager,0.7553,E:\2022\BigOakWoods\K9\20220715_093000.WAV
4803.0,4806.0,Piranga rubra,Summer Tanager,0.7562,E:\2022\BigOakWoods\K9\20220715_093000.WAV
4809.0,4812.0,Piranga rubra,Summer Tanager,0.7443,E:\2022\BigOakWoods\K9\20220715_093000.WAV
4812.0,4815.0,Piranga rubra,Summer Tanager,0.8783,E:\2022\BigOakWoods\K9\20220715_093000.WAV
4815.0,4818.0,Piranga rubra,Summer Tanager,0.8803,E:\2022\BigOakWoods\K9\20220715_093000.WAV
4821.0,4824.0,Piranga rubra,Summer Tanager,0.8542,E:\2022\BigOakWoods\K9\20220715_093000.WAV
4926.0,4929.0,Piranga rubra,Summer Tanager,0.6106,E:\2022\BigOakWoods\K9\20220715_093000.WAV
4935.0,4938.0,Piranga rubra,Summer Tanager,0.8877,E:\2022\BigOakWoods\K9\20220715_093000.WAV
