Start (s),End (s),Scientific name,Common name,Confidence,File
2577.0,2580.0,Contopus virens,Eastern Wood-Pewee,0.6249,E:\2022\BigOakWoods\K9\20220708_093000.WAV
3009.0,3012.0,Contopus virens,Eastern Wood-Pewee,0.6640,E:\2022\BigOakWoods\K9\20220708_093000.WAV
3690.0,3693.0,Dryocopus pileatus,Pileated Woodpecker,0.6431,E:\2022\BigOakWoods\K9\20220708_093000.WAV
4221.0,4224.0,Contopus virens,Eastern Wood-Pewee,0.6427,E:\2022\BigOakWoods\K9\20220708_093000.WAV
5778.0,5781.0,Empidonax virescens,Acadian Flycatcher,0.6395,E:\2022\BigOakWoods\K9\20220708_093000.WAV
5826.0,5829.0,Empidonax virescens,Acadian Flycatcher,0.7120,E:\2022\BigOakWoods\K9\20220708_093000.WAV
5862.0,5865.0,Empidonax virescens,Acadian Flycatcher,0.6822,E:\2022\BigOakWoods\K9\20220708_093000.WAV
6459.0,6462.0,Vireo flavifrons,Yellow-throated Vireo,0.8207,E:\2022\BigOakWoods\K9\20220708_093000.WAV
7875.0,7878.0,Empidonax virescens,Acadian Flycatcher,0.9565,E:\2022\BigOakWoods\K9\20220708_093000.WAV
8649.0,8652.0,Piranga rubra,Summer Tanager,0.5233,E:\2022\BigOakWoods\K9\20220708_093000.WAV
8673.0,8676.0,Piranga rubra,Summer Tanager,0.6371,E:\2022\BigOakWoods\K9\20220708_093000.WAV
8703.0,8706.0,Piranga rubra,Summer Tanager,0.8732,E:\2022\BigOakWoods\K9\20220708_093000.WAV
8709.0,8712.0,Piranga rubra,Summer Tanager,0.7385,E:\2022\BigOakWoods\K9\20220708_093000.WAV
8721.0,8724.0,Piranga rubra,Summer Tanager,0.8982,E:\2022\BigOakWoods\K9\20220708_093000.WAV
8724.0,8727.0,Piranga rubra,Summer Tanager,0.8722,E:\2022\BigOakWoods\K9\20220708_093000.WAV
8727.0,8730.0,Piranga rubra,Summer Tanager,0.8989,E:\2022\BigOakWoods\K9\20220708_093000.WAV
8730.0,8733.0,Piranga rubra,Summer Tanager,0.9217,E:\2022\BigOakWoods\K9\20220708_093000.WAV
8733.0,8736.0,Piranga rubra,Summer Tanager,0.8573,E:\2022\BigOakWoods\K9\20220708_093000.WAV
8736.0,8739.0,Piranga rubra,Summer Tanager,0.8138,E:\2022\BigOakWoods\K9\20220708_093000.WAV
8742.0,8745.0,Piranga rubra,Summer Tanager,0.7577,E:\2022\BigOakWoods\K9\20220708_093000.WAV
8745.0,8748.0,Piranga rubra,Summer Tanager,0.6187,E:\2022\BigOakWoods\K9\20220708_093000.WAV
8751.0,8754.0,Piranga rubra,Summer Tanager,0.5514,E:\2022\BigOakWoods\K9\20220708_093000.WAV
8772.0,8775.0,Piranga rubra,Summer Tanager,0.6590,E:\2022\BigOakWoods\K9\20220708_093000.WAV
8781.0,8784.0,Piranga rubra,Summer Tanager,0.9051,E:\2022\BigOakWoods\K9\20220708_093000.WAV
8805.0,8808.0,Piranga rubra,Summer Tanager,0.5746,E:\2022\BigOakWoods\K9\20220708_093000.WAV
9657.0,9660.0,Helmitheros vermivorum,Worm-eating Warbler,0.5149,E:\2022\BigOakWoods\K9\20220708_093000.WAV
9879.0,9882.0,Empidonax virescens,Acadian Flycatcher,0.7278,E:\2022\BigOakWoods\K9\20220708_093000.WAV
9915.0,9918.0,Empidonax virescens,Acadian Flycatcher,0.9566,E:\2022\BigOakWoods\K9\20220708_093000.WAV
9933.0,9936.0,Empidonax virescens,Acadian Flycatcher,0.9675,E:\2022\BigOakWoods\K9\20220708_093000.WAV
9951.0,9954.0,Empidonax virescens,Acadian Flycatcher,0.9744,E:\2022\BigOakWoods\K9\20220708_093000.WAV
9969.0,9972.0,Pipilo erythrophthalmus,Eastern Towhee,0.6032,E:\2022\BigOakWoods\K9\20220708_093000.WAV
9972.0,9975.0,Empidonax virescens,Acadian Flycatcher,0.6351,E:\2022\BigOakWoods\K9\20220708_093000.WAV
9999.0,10002.0,Empidonax virescens,Acadian Flycatcher,0.8861,E:\2022\BigOakWoods\K9\20220708_093000.WAV
10374.0,10377.0,Empidonax virescens,Acadian Flycatcher,0.6255,E:\2022\BigOakWoods\K9\20220708_093000.WAV
10392.0,10395.0,Empidonax virescens,Acadian Flycatcher,0.7461,E:\2022\BigOakWoods\K9\20220708_093000.WAV
10416.0,10419.0,Empidonax virescens,Acadian Flycatcher,0.9409,E:\2022\BigOakWoods\K9\20220708_093000.WAV
10428.0,10431.0,Empidonax virescens,Acadian Flycatcher,0.9296,E:\2022\BigOakWoods\K9\20220708_093000.WAV
10482.0,10485.0,Empidonax virescens,Acadian Flycatcher,0.8983,E:\2022\BigOakWoods\K9\20220708_093000.WAV
10506.0,10509.0,Empidonax virescens,Acadian Flycatcher,0.9217,E:\2022\BigOakWoods\K9\20220708_093000.WAV
10554.0,10557.0,Empidonax virescens,Acadian Flycatcher,0.6813,E:\2022\BigOakWoods\K9\20220708_093000.WAV
