Start (s),End (s),Scientific name,Common name,Confidence,File
2454.0,2457.0,Empidonax virescens,Acadian Flycatcher,0.7967,E:\2022\BigOakWoods\K9\20220719_093000.WAV
2475.0,2478.0,Empidonax virescens,Acadian Flycatcher,0.5450,E:\2022\BigOakWoods\K9\20220719_093000.WAV
2493.0,2496.0,Empidonax virescens,Acadian Flycatcher,0.7433,E:\2022\BigOakWoods\K9\20220719_093000.WAV
2508.0,2511.0,Empidonax virescens,Acadian Flycatcher,0.6840,E:\2022\BigOakWoods\K9\20220719_093000.WAV
2541.0,2544.0,Empidonax virescens,Acadian Flycatcher,0.7149,E:\2022\BigOakWoods\K9\20220719_093000.WAV
2604.0,2607.0,Empidonax virescens,Acadian Flycatcher,0.5806,E:\2022\BigOakWoods\K9\20220719_093000.WAV
2634.0,2637.0,Empidonax virescens,Acadian Flycatcher,0.6430,E:\2022\BigOakWoods\K9\20220719_093000.WAV
2667.0,2670.0,Empidonax virescens,Acadian Flycatcher,0.5353,E:\2022\BigOakWoods\K9\20220719_093000.WAV
2682.0,2685.0,Empidonax virescens,Acadian Flycatcher,0.6327,E:\2022\BigOakWoods\K9\20220719_093000.WAV
2697.0,2700.0,Empidonax virescens,Acadian Flycatcher,0.8445,E:\2022\BigOakWoods\K9\20220719_093000.WAV
2712.0,2715.0,Empidonax virescens,Acadian Flycatcher,0.8012,E:\2022\BigOakWoods\K9\20220719_093000.WAV
2745.0,2748.0,Empidonax virescens,Acadian Flycatcher,0.8407,E:\2022\BigOakWoods\K9\20220719_093000.WAV
2757.0,2760.0,Empidonax virescens,Acadian Flycatcher,0.8295,E:\2022\BigOakWoods\K9\20220719_093000.WAV
2769.0,2772.0,Empidonax virescens,Acadian Flycatcher,0.8984,E:\2022\BigOakWoods\K9\20220719_093000.WAV
2817.0,2820.0,Empidonax virescens,Acadian Flycatcher,0.7959,E:\2022\BigOakWoods\K9\20220719_093000.WAV
2829.0,2832.0,Empidonax virescens,Acadian Flycatcher,0.5499,E:\2022\BigOakWoods\K9\20220719_093000.WAV
2853.0,2856.0,Empidonax virescens,Acadian Flycatcher,0.6847,E:\2022\BigOakWoods\K9\20220719_093000.WAV
2880.0,2883.0,Empidonax virescens,Acadian Flycatcher,0.6264,E:\2022\BigOakWoods\K9\20220719_093000.WAV
3318.0,3321.0,Empidonax virescens,Acadian Flycatcher,0.7057,E:\2022\BigOakWoods\K9\20220719_093000.WAV
3339.0,3342.0,Empidonax virescens,Acadian Flycatcher,0.8513,E:\2022\BigOakWoods\K9\20220719_093000.WAV
3360.0,3363.0,Empidonax virescens,Acadian Flycatcher,0.7466,E:\2022\BigOakWoods\K9\20220719_093000.WAV
3375.0,3378.0,Empidonax virescens,Acadian Flycatcher,0.9177,E:\2022\BigOakWoods\K9\20220719_093000.WAV
3441.0,3444.0,Empidonax virescens,Acadian Flycatcher,0.5892,E:\2022\BigOakWoods\K9\20220719_093000.WAV
