Start (s),End (s),Scientific name,Common name,Confidence,File
1950.0,1953.0,Vireo flavifrons,Yellow-throated Vireo,0.8279,E:\2022\BigOakWoods\K9\20220704_093000.WAV
1962.0,1965.0,Vireo flavifrons,Yellow-throated Vireo,0.9814,E:\2022\BigOakWoods\K9\20220704_093000.WAV
1992.0,1995.0,Contopus virens,Eastern Wood-Pewee,0.5087,E:\2022\BigOakWoods\K9\20220704_093000.WAV
2049.0,2052.0,Empidonax virescens,Acadian Flycatcher,0.5622,E:\2022\BigOakWoods\K9\20220704_093000.WAV
2061.0,2064.0,Empidonax virescens,Acadian Flycatcher,0.8446,E:\2022\BigOakWoods\K9\20220704_093000.WAV
2079.0,2082.0,Empidonax virescens,Acadian Flycatcher,0.7193,E:\2022\BigOakWoods\K9\20220704_093000.WAV
2094.0,2097.0,Empidonax virescens,Acadian Flycatcher,0.6658,E:\2022\BigOakWoods\K9\20220704_093000.WAV
2124.0,2127.0,Empidonax virescens,Acadian Flycatcher,0.6462,E:\2022\BigOakWoods\K9\20220704_093000.WAV
2175.0,2178.0,Empidonax virescens,Acadian Flycatcher,0.8557,E:\2022\BigOakWoods\K9\20220704_093000.WAV
2250.0,2253.0,Empidonax virescens,Acadian Flycatcher,0.9188,E:\2022\BigOakWoods\K9\20220704_093000.WAV
2298.0,2301.0,Contopus virens,Eastern Wood-Pewee,0.5608,E:\2022\BigOakWoods\K9\20220704_093000.WAV
2502.0,2505.0,Empidonax virescens,Acadian Flycatcher,0.8897,E:\2022\BigOakWoods\K9\20220704_093000.WAV
2526.0,2529.0,Empidonax virescens,Acadian Flycatcher,0.6192,E:\2022\BigOakWoods\K9\20220704_093000.WAV
2541.0,2544.0,Empidonax virescens,Acadian Flycatcher,0.7035,E:\2022\BigOakWoods\K9\20220704_093000.WAV
2667.0,2670.0,Empidonax virescens,Acadian Flycatcher,0.5372,E:\2022\BigOakWoods\K9\20220704_093000.WAV
2763.0,2766.0,Coccyzus americanus,Yellow-billed Cuckoo,0.7599,E:\2022\BigOakWoods\K9\20220704_093000.WAV
2766.0,2769.0,Coccyzus americanus,Yellow-billed Cuckoo,0.8762,E:\2022\BigOakWoods\K9\20220704_093000.WAV
2769.0,2772.0,Coccyzus americanus,Yellow-billed Cuckoo,0.8399,E:\2022\BigOakWoods\K9\20220704_093000.WAV
2817.0,2820.0,Empidonax virescens,Acadian Flycatcher,0.7743,E:\2022\BigOakWoods\K9\20220704_093000.WAV
2892.0,2895.0,Empidonax virescens,Acadian Flycatcher,0.8624,E:\2022\BigOakWoods\K9\20220704_093000.WAV
2904.0,2907.0,Empidonax virescens,Acadian Flycatcher,0.6827,E:\2022\BigOakWoods\K9\20220704_093000.WAV
3123.0,3126.0,Contopus virens,Eastern Wood-Pewee,0.5265,E:\2022\BigOakWoods\K9\20220704_093000.WAV
3858.0,3861.0,Empidonax virescens,Acadian Flycatcher,0.7555,E:\2022\BigOakWoods\K9\20220704_093000.WAV
