Start (s),End (s),Scientific name,Common name,Confidence,File
1758.0,1761.0,Limnothlypis swainsonii,Swainson's Warbler,0.6240,E:\2022\BigOakWoods\K9\20220617_093000.WAV
1779.0,1782.0,Limnothlypis swainsonii,Swainson's Warbler,0.5410,E:\2022\BigOakWoods\K9\20220617_093000.WAV
1785.0,1788.0,Limnothlypis swainsonii,Swainson's Warbler,0.5997,E:\2022\BigOakWoods\K9\20220617_093000.WAV
1812.0,1815.0,Limnothlypis swainsonii,Swainson's Warbler,0.5022,E:\2022\BigOakWoods\K9\20220617_093000.WAV
1821.0,1824.0,Limnothlypis swainsonii,Swainson's Warbler,0.5650,E:\2022\BigOakWoods\K9\20220617_093000.WAV
1830.0,1833.0,Limnothlypis swainsonii,Swainson's Warbler,0.5581,E:\2022\BigOakWoods\K9\20220617_093000.WAV
2064.0,2067.0,Vireo flavifrons,Yellow-throated Vireo,0.5437,E:\2022\BigOakWoods\K9\20220617_093000.WAV
2643.0,2646.0,Coccyzus americanus,Yellow-billed Cuckoo,0.5630,E:\2022\BigOakWoods\K9\20220617_093000.WAV
2910.0,2913.0,Buteo lineatus,Red-shouldered Hawk,0.7413,E:\2022\BigOakWoods\K9\20220617_093000.WAV
3291.0,3294.0,Dryocopus pileatus,Pileated Woodpecker,0.9810,E:\2022\BigOakWoods\K9\20220617_093000.WAV
3294.0,3297.0,Dryocopus pileatus,Pileated Woodpecker,0.9386,E:\2022\BigOakWoods\K9\20220617_093000.WAV
3576.0,3579.0,Contopus virens,Eastern Wood-Pewee,0.5189,E:\2022\BigOakWoods\K9\20220617_093000.WAV
3657.0,3660.0,Contopus virens,Eastern Wood-Pewee,0.5200,E:\2022\BigOakWoods\K9\20220617_093000.WAV
4281.0,4284.0,Contopus virens,Eastern Wood-Pewee,0.5533,E:\2022\BigOakWoods\K9\20220617_093000.WAV
5079.0,5082.0,Contopus virens,Eastern Wood-Pewee,0.7860,E:\2022\BigOakWoods\K9\20220617_093000.WAV
5154.0,5157.0,Contopus virens,Eastern Wood-Pewee,0.5970,E:\2022\BigOakWoods\K9\20220617_093000.WAV
5286.0,5289.0,Contopus virens,Eastern Wood-Pewee,0.5548,E:\2022\BigOakWoods\K9\20220617_093000.WAV
5295.0,5298.0,Contopus virens,Eastern Wood-Pewee,0.6535,E:\2022\BigOakWoods\K9\20220617_093000.WAV
5307.0,5310.0,Vireo flavifrons,Yellow-throated Vireo,0.5865,E:\2022\BigOakWoods\K9\20220617_093000.WAV
5316.0,5319.0,Vireo flavifrons,Yellow-throated Vireo,0.7868,E:\2022\BigOakWoods\K9\20220617_093000.WAV
5325.0,5328.0,Contopus virens,Eastern Wood-Pewee,0.5152,E:\2022\BigOakWoods\K9\20220617_093000.WAV
5331.0,5334.0,Contopus virens,Eastern Wood-Pewee,0.5507,E:\2022\BigOakWoods\K9\20220617_093000.WAV
5799.0,5802.0,Contopus virens,Eastern Wood-Pewee,0.6296,E:\2022\BigOakWoods\K9\20220617_093000.WAV
5883.0,5886.0,Contopus virens,Eastern Wood-Pewee,0.5774,E:\2022\BigOakWoods\K9\20220617_093000.WAV
5937.0,5940.0,Contopus virens,Eastern Wood-Pewee,0.5197,E:\2022\BigOakWoods\K9\20220617_093000.WAV
