Start (s),End (s),Scientific name,Common name,Confidence,File
1758.0,1761.0,Empidonax virescens,Acadian Flycatcher,0.5329,E:\2022\BigOakWoods\K9\20220622_093000.WAV
1941.0,1944.0,Empidonax virescens,Acadian Flycatcher,0.9388,E:\2022\BigOakWoods\K9\20220622_093000.WAV
2667.0,2670.0,Empidonax virescens,Acadian Flycatcher,0.9673,E:\2022\BigOakWoods\K9\20220622_093000.WAV
2682.0,2685.0,Empidonax virescens,Acadian Flycatcher,0.9814,E:\2022\BigOakWoods\K9\20220622_093000.WAV
2700.0,2703.0,Empidonax virescens,Acadian Flycatcher,0.9773,E:\2022\BigOakWoods\K9\20220622_093000.WAV
2718.0,2721.0,Empidonax virescens,Acadian Flycatcher,0.9767,E:\2022\BigOakWoods\K9\20220622_093000.WAV
2733.0,2736.0,Empidonax virescens,Acadian Flycatcher,0.9651,E:\2022\BigOakWoods\K9\20220622_093000.WAV
2751.0,2754.0,Empidonax virescens,Acadian Flycatcher,0.9847,E:\2022\BigOakWoods\K9\20220622_093000.WAV
3423.0,3426.0,Empidonax virescens,Acadian Flycatcher,0.6653,E:\2022\BigOakWoods\K9\20220622_093000.WAV
3432.0,3435.0,Empidonax virescens,Acadian Flycatcher,0.6488,E:\2022\BigOakWoods\K9\20220622_093000.WAV
3438.0,3441.0,Empidonax virescens,Acadian Flycatcher,0.5993,E:\2022\BigOakWoods\K9\20220622_093000.WAV
3486.0,3489.0,Empidonax virescens,Acadian Flycatcher,0.5377,E:\2022\BigOakWoods\K9\20220622_093000.WAV
3708.0,3711.0,Passerina caerulea,Blue Grosbeak,0.5092,E:\2022\BigOakWoods\K9\20220622_093000.WAV
4041.0,4044.0,Empidonax virescens,Acadian Flycatcher,0.8617,E:\2022\BigOakWoods\K9\20220622_093000.WAV
4059.0,4062.0,Empidonax virescens,Acadian Flycatcher,0.7273,E:\2022\BigOakWoods\K9\20220622_093000.WAV
4104.0,4107.0,Vireo solitarius,Blue-headed Vireo,0.5685,E:\2022\BigOakWoods\K9\20220622_093000.WAV
5277.0,5280.0,Empidonax virescens,Acadian Flycatcher,0.7413,E:\2022\BigOakWoods\K9\20220622_093000.WAV
5301.0,5304.0,Empidonax virescens,Acadian Flycatcher,0.6693,E:\2022\BigOakWoods\K9\20220622_093000.WAV
5319.0,5322.0,Empidonax virescens,Acadian Flycatcher,0.6463,E:\2022\BigOakWoods\K9\20220622_093000.WAV
5361.0,5364.0,Empidonax virescens,Acadian Flycatcher,0.5051,E:\2022\BigOakWoods\K9\20220622_093000.WAV
5529.0,5532.0,Coccyzus americanus,Yellow-billed Cuckoo,0.7685,E:\2022\BigOakWoods\K9\20220622_093000.WAV
5571.0,5574.0,Vireo flavifrons,Yellow-throated Vireo,0.5687,E:\2022\BigOakWoods\K9\20220622_093000.WAV
5973.0,5976.0,Empidonax virescens,Acadian Flycatcher,0.7746,E:\2022\BigOakWoods\K9\20220622_093000.WAV
5991.0,5994.0,Empidonax virescens,Acadian Flycatcher,0.5344,E:\2022\BigOakWoods\K9\20220622_093000.WAV
6006.0,6009.0,Empidonax virescens,Acadian Flycatcher,0.6615,E:\2022\BigOakWoods\K9\20220622_093000.WAV
6021.0,6024.0,Empidonax virescens,Acadian Flycatcher,0.5212,E:\2022\BigOakWoods\K9\20220622_093000.WAV
6036.0,6039.0,Empidonax virescens,Acadian Flycatcher,0.7939,E:\2022\BigOakWoods\K9\20220622_093000.WAV
6303.0,6306.0,Piranga rubra,Summer Tanager,0.7952,E:\2022\BigOakWoods\K9\20220622_093000.WAV
6306.0,6309.0,Piranga rubra,Summer Tanager,0.7215,E:\2022\BigOakWoods\K9\20220622_093000.WAV
6651.0,6654.0,Coccyzus americanus,Yellow-billed Cuckoo,0.7584,E:\2022\BigOakWoods\K9\20220622_093000.WAV
6858.0,6861.0,Empidonax virescens,Acadian Flycatcher,0.5485,E:\2022\BigOakWoods\K9\20220622_093000.WAV
6876.0,6879.0,Empidonax virescens,Acadian Flycatcher,0.5342,E:\2022\BigOakWoods\K9\20220622_093000.WAV
6897.0,6900.0,Vireo flavifrons,Yellow-throated Vireo,0.7623,E:\2022\BigOakWoods\K9\20220622_093000.WAV
7320.0,7323.0,Vireo flavifrons,Yellow-throated Vireo,0.5720,E:\2022\BigOakWoods\K9\20220622_093000.WAV
7470.0,7473.0,Piranga rubra,Summer Tanager,0.7013,E:\2022\BigOakWoods\K9\20220622_093000.WAV
7476.0,7479.0,Piranga rubra,Summer Tanager,0.5296,E:\2022\BigOakWoods\K9\20220622_093000.WAV
7551.0,7554.0,Piranga rubra,Summer Tanager,0.5420,E:\2022\BigOakWoods\K9\20220622_093000.WAV
