Start (s),End (s),Scientific name,Common name,Confidence,File
2409.0,2412.0,Melanerpes carolinus,Red-bellied Woodpecker,0.7969,E:\2022\BigOakWoods\K9\20220711_093000.WAV
2547.0,2550.0,Melanerpes carolinus,Red-bellied Woodpecker,0.6508,E:\2022\BigOakWoods\K9\20220711_093000.WAV
2550.0,2553.0,Melanerpes carolinus,Red-bellied Woodpecker,0.5577,E:\2022\BigOakWoods\K9\20220711_093000.WAV
2565.0,2568.0,Dryobates pubescens,Downy Woodpecker,0.5378,E:\2022\BigOakWoods\K9\20220711_093000.WAV
2709.0,2712.0,Melanerpes carolinus,Red-bellied Woodpecker,0.7985,E:\2022\BigOakWoods\K9\20220711_093000.WAV
2790.0,2793.0,Melanerpes carolinus,Red-bellied Woodpecker,0.6405,E:\2022\BigOakWoods\K9\20220711_093000.WAV
3207.0,3210.0,Contopus virens,Eastern Wood-Pewee,0.5588,E:\2022\BigOakWoods\K9\20220711_093000.WAV
3279.0,3282.0,Contopus virens,Eastern Wood-Pewee,0.5165,E:\2022\BigOakWoods\K9\20220711_093000.WAV
4083.0,4086.0,Parkesia motacilla,Louisiana Waterthrush,0.5441,E:\2022\BigOakWoods\K9\20220711_093000.WAV
4260.0,4263.0,Empidonax virescens,Acadian Flycatcher,0.9462,E:\2022\BigOakWoods\K9\20220711_093000.WAV
4521.0,4524.0,Melanerpes erythrocephalus,Red-headed Woodpecker,0.6476,E:\2022\BigOakWoods\K9\20220711_093000.WAV
4524.0,4527.0,Melanerpes erythrocephalus,Red-headed Woodpecker,0.6575,E:\2022\BigOakWoods\K9\20220711_093000.WAV
4605.0,4608.0,Melanerpes erythrocephalus,Red-headed Woodpecker,0.6727,E:\2022\BigOakWoods\K9\20220711_093000.WAV
4608.0,4611.0,Melanerpes erythrocephalus,Red-headed Woodpecker,0.5144,E:\2022\BigOakWoods\K9\20220711_093000.WAV
4629.0,4632.0,Melanerpes erythrocephalus,Red-headed Woodpecker,0.8827,E:\2022\BigOakWoods\K9\20220711_093000.WAV
4698.0,4701.0,Melanerpes erythrocephalus,Red-headed Woodpecker,0.5336,E:\2022\BigOakWoods\K9\20220711_093000.WAV
4872.0,4875.0,Baeolophus bicolor,Tufted Titmouse,0.5388,E:\2022\BigOakWoods\K9\20220711_093000.WAV
6648.0,6651.0,Piranga rubra,Summer Tanager,0.9672,E:\2022\BigOakWoods\K9\20220711_093000.WAV
6660.0,6663.0,Piranga rubra,Summer Tanager,0.9313,E:\2022\BigOakWoods\K9\20220711_093000.WAV
6666.0,6669.0,Piranga rubra,Summer Tanager,0.8283,E:\2022\BigOakWoods\K9\20220711_093000.WAV
6669.0,6672.0,Piranga rubra,Summer Tanager,0.9192,E:\2022\BigOakWoods\K9\20220711_093000.WAV
6672.0,6675.0,Piranga rubra,Summer Tanager,0.7220,E:\2022\BigOakWoods\K9\20220711_093000.WAV
6690.0,6693.0,Piranga rubra,Summer Tanager,0.9064,E:\2022\BigOakWoods\K9\20220711_093000.WAV
6720.0,6723.0,Piranga rubra,Summer Tanager,0.9355,E:\2022\BigOakWoods\K9\20220711_093000.WAV
6726.0,6729.0,Piranga rubra,Summer Tanager,0.7674,E:\2022\BigOakWoods\K9\20220711_093000.WAV
6729.0,6732.0,Piranga rubra,Summer Tanager,0.5915,E:\2022\BigOakWoods\K9\20220711_093000.WAV
6732.0,6735.0,Piranga rubra,Summer Tanager,0.6364,E:\2022\BigOakWoods\K9\20220711_093000.WAV
6735.0,6738.0,Piranga rubra,Summer Tanager,0.9239,E:\2022\BigOakWoods\K9\20220711_093000.WAV
6738.0,6741.0,Piranga rubra,Summer Tanager,0.9601,E:\2022\BigOakWoods\K9\20220711_093000.WAV
6981.0,6984.0,Buteo lineatus,Red-shouldered Hawk,0.6641,E:\2022\BigOakWoods\K9\20220711_093000.WAV
6984.0,6987.0,Buteo lineatus,Red-shouldered Hawk,0.8250,E:\2022\BigOakWoods\K9\20220711_093000.WAV
7665.0,7668.0,Melanerpes carolinus,Red-bellied Woodpecker,0.5254,E:\2022\BigOakWoods\K9\20220711_093000.WAV
8310.0,8313.0,Baeolophus bicolor,Tufted Titmouse,0.5174,E:\2022\BigOakWoods\K9\20220711_093000.WAV
8313.0,8316.0,Baeolophus bicolor,Tufted Titmouse,0.5238,E:\2022\BigOakWoods\K9\20220711_093000.WAV
8757.0,8760.0,Piranga rubra,Summer Tanager,0.9446,E:\2022\BigOakWoods\K9\20220711_093000.WAV
8760.0,8763.0,Piranga rubra,Summer Tanager,0.7345,E:\2022\BigOakWoods\K9\20220711_093000.WAV
8808.0,8811.0,Piranga rubra,Summer Tanager,0.7837,E:\2022\BigOakWoods\K9\20220711_093000.WAV
8811.0,8814.0,Piranga rubra,Summer Tanager,0.8308,E:\2022\BigOakWoods\K9\20220711_093000.WAV
8820.0,8823.0,Piranga rubra,Summer Tanager,0.9137,E:\2022\BigOakWoods\K9\20220711_093000.WAV
8970.0,8973.0,Piranga rubra,Summer Tanager,0.7410,E:\2022\BigOakWoods\K9\20220711_093000.WAV
8973.0,8976.0,Piranga rubra,Summer Tanager,0.7333,E:\2022\BigOakWoods\K9\20220711_093000.WAV
