Start (s),End (s),Scientific name,Common name,Confidence,File
1053.0,1056.0,Limnothlypis swainsonii,Swainson's Warbler,0.5926,E:\2022\BigOakWoods\K9\20220628_093000.WAV
1641.0,1644.0,Coccyzus americanus,Yellow-billed Cuckoo,0.6761,E:\2022\BigOakWoods\K9\20220628_093000.WAV
1644.0,1647.0,Coccyzus americanus,Yellow-billed Cuckoo,0.7654,E:\2022\BigOakWoods\K9\20220628_093000.WAV
1959.0,1962.0,Piranga olivacea,Scarlet Tanager,0.5974,E:\2022\BigOakWoods\K9\20220628_093000.WAV
2013.0,2016.0,Limnothlypis swainsonii,Swainson's Warbler,0.5451,E:\2022\BigOakWoods\K9\20220628_093000.WAV
2097.0,2100.0,Limnothlypis swainsonii,Swainson's Warbler,0.5380,E:\2022\BigOakWoods\K9\20220628_093000.WAV
2154.0,2157.0,Limnothlypis swainsonii,Swainson's Warbler,0.5100,E:\2022\BigOakWoods\K9\20220628_093000.WAV
2445.0,2448.0,Empidonax virescens,Acadian Flycatcher,0.5146,E:\2022\BigOakWoods\K9\20220628_093000.WAV
3069.0,3072.0,Setophaga americana,Northern Parula,0.5503,E:\2022\BigOakWoods\K9\20220628_093000.WAV
3315.0,3318.0,Empidonax virescens,Acadian Flycatcher,0.6144,E:\2022\BigOakWoods\K9\20220628_093000.WAV
3648.0,3651.0,Buteo lineatus,Red-shouldered Hawk,0.8863,E:\2022\BigOakWoods\K9\20220628_093000.WAV
3852.0,3855.0,Limnothlypis swainsonii,Swainson's Warbler,0.5246,E:\2022\BigOakWoods\K9\20220628_093000.WAV
4275.0,4278.0,Empidonax virescens,Acadian Flycatcher,0.8529,E:\2022\BigOakWoods\K9\20220628_093000.WAV
4278.0,4281.0,Empidonax virescens,Acadian Flycatcher,0.9404,E:\2022\BigOakWoods\K9\20220628_093000.WAV
4293.0,4296.0,Empidonax virescens,Acadian Flycatcher,0.9827,E:\2022\BigOakWoods\K9\20220628_093000.WAV
4311.0,4314.0,Empidonax virescens,Acadian Flycatcher,0.9562,E:\2022\BigOakWoods\K9\20220628_093000.WAV
4332.0,4335.0,Empidonax virescens,Acadian Flycatcher,0.9112,E:\2022\BigOakWoods\K9\20220628_093000.WAV
4353.0,4356.0,Empidonax virescens,Acadian Flycatcher,0.9636,E:\2022\BigOakWoods\K9\20220628_093000.WAV
4374.0,4377.0,Empidonax virescens,Acadian Flycatcher,0.8895,E:\2022\BigOakWoods\K9\20220628_093000.WAV
4398.0,4401.0,Empidonax virescens,Acadian Flycatcher,0.8559,E:\2022\BigOakWoods\K9\20220628_093000.WAV
4509.0,4512.0,Empidonax virescens,Acadian Flycatcher,0.6194,E:\2022\BigOakWoods\K9\20220628_093000.WAV
4731.0,4734.0,Buteo lineatus,Red-shouldered Hawk,0.8202,E:\2022\BigOakWoods\K9\20220628_093000.WAV
5784.0,5787.0,Empidonax virescens,Acadian Flycatcher,0.6426,E:\2022\BigOakWoods\K9\20220628_093000.WAV
5808.0,5811.0,Empidonax virescens,Acadian Flycatcher,0.5435,E:\2022\BigOakWoods\K9\20220628_093000.WAV
6009.0,6012.0,Accipiter cooperii,Cooper's Hawk,0.6036,E:\2022\BigOakWoods\K9\20220628_093000.WAV
6096.0,6099.0,Empidonax virescens,Acadian Flycatcher,0.6131,E:\2022\BigOakWoods\K9\20220628_093000.WAV
6159.0,6162.0,Empidonax virescens,Acadian Flycatcher,0.8144,E:\2022\BigOakWoods\K9\20220628_093000.WAV
6162.0,6165.0,Empidonax virescens,Acadian Flycatcher,0.7327,E:\2022\BigOakWoods\K9\20220628_093000.WAV
